Time (s),pip2(ap2),ap2(a~U),ap2(a~P),ap2(b),trans(ap2),aak1(ap2),ap2(b!1).pip2(ap2!1),ap2(a~P!1).trans(ap2!1),aak1(ap2!1).ap2(a~U!1),aak1(ap2!1).ap2(a~P!1)
0.22914,641,342,8,141,47,3,359,53,97,0
0.22915,641,343,8,141,47,4,359,53,96,0
0.22916,641,342,8,141,47,3,359,53,97,0
0.22917,641,340,8,141,47,1,359,53,99,0
0.22918,641,340,8,141,47,1,359,53,99,0
0.22919,641,339,8,141,47,0,359,53,100,0
0.2292,641,340,8,141,47,1,359,53,99,0
0.22921,641,339,8,141,47,0,359,53,100,0
0.22922,642,339,8,142,47,0,358,53,100,0
0.22923,642,339,8,142,47,0,358,53,100,0
0.22924,641,339,8,141,47,0,359,53,100,0
0.22925,641,339,8,141,47,0,359,53,100,0
0.22926,641,339,8,141,47,0,359,53,100,0
0.22927,641,341,8,141,47,2,359,53,98,0
0.22928,641,342,8,141,47,3,359,53,97,0
0.22929,642,343,8,142,47,4,358,53,96,0
0.2293,642,341,8,142,47,2,358,53,98,0
0.22931,642,340,8,142,47,1,358,53,99,0
0.22932,642,340,8,142,47,1,358,53,99,0
0.22933,642,340,8,142,47,1,358,53,99,0
0.22934,644,339,8,144,47,0,356,53,100,0
0.22935,644,339,8,144,47,0,356,53,100,0
0.22936,644,339,8,144,47,0,356,53,100,0
0.22937,644,340,8,144,47,1,356,53,99,0
0.22938,644,340,8,144,47,1,356,53,99,0
0.22939,644,340,8,144,47,1,356,53,99,0
0.2294,644,340,8,144,47,1,356,53,99,0
0.22941,643,340,8,143,47,1,357,53,99,0
0.22942,643,342,8,143,47,3,357,53,97,0
0.22943,643,340,8,143,47,1,357,53,99,0
0.22944,643,340,8,143,47,1,357,53,99,0
0.22945,643,341,8,143,47,2,357,53,98,0
0.22946,643,342,7,143,46,3,357,54,97,0
0.22947,643,340,7,143,46,1,357,54,99,0
0.22948,643,340,7,143,46,1,357,54,99,0
0.22949,643,339,7,143,46,0,357,54,100,0
0.2295,642,339,7,142,46,0,358,54,100,0
0.22951,641,339,7,141,46,0,359,54,100,0
0.22952,641,340,7,141,46,1,359,54,99,0
0.22953,641,341,7,141,46,2,359,54,98,0
0.22954,640,341,7,140,46,2,360,54,98,0
0.22955,640,340,7,140,46,1,360,54,99,0
0.22956,640,341,7,140,46,2,360,54,98,0
0.22957,640,341,7,140,46,2,360,54,98,0
0.22958,640,340,7,140,46,1,360,54,99,0
0.22959,640,341,7,140,46,2,360,54,98,0
0.2296,640,342,7,140,46,3,360,54,97,0
0.22961,640,341,7,140,46,2,360,54,98,0
0.22962,640,342,7,140,46,3,360,54,97,0
0.22963,640,339,7,140,46,0,360,54,100,0
0.22964,640,340,7,140,46,1,360,54,99,0
0.22965,640,339,7,140,46,0,360,54,100,0
0.22966,640,340,7,140,46,1,360,54,99,0
0.22967,640,339,7,140,46,0,360,54,100,0
0.22968,640,339,7,140,46,0,360,54,100,0
0.22969,640,340,7,140,46,1,360,54,99,0
0.2297,640,339,7,140,46,0,360,54,100,0
0.22971,641,339,7,141,46,0,359,54,100,0
0.22972,641,340,7,141,46,1,359,54,99,0
0.22973,642,339,7,142,46,0,358,54,100,0
0.22974,641,340,7,141,46,1,359,54,99,0
0.22975,641,339,7,141,46,0,359,54,100,0
0.22976,640,339,7,140,46,0,360,54,100,0
0.22977,640,341,7,140,46,2,360,54,98,0
0.22978,640,341,7,140,46,2,360,54,98,0
0.22979,641,340,7,141,46,1,359,54,99,0
0.2298,641,340,7,141,46,1,359,54,99,0
0.22981,641,340,7,141,46,1,359,54,99,0
0.22982,639,340,7,139,46,1,361,54,99,0
0.22983,639,340,7,139,46,1,361,54,99,0
0.22984,639,340,7,139,46,1,361,54,99,0
0.22985,639,340,8,139,47,1,361,53,99,0
0.22986,639,340,8,139,47,1,361,53,99,0
0.22987,639,339,8,139,47,0,361,53,100,0
0.22988,639,339,8,139,47,0,361,53,100,0
0.22989,639,339,8,139,47,0,361,53,100,0
0.2299,639,339,8,139,47,0,361,53,100,0
0.22991,639,340,8,139,47,1,361,53,99,0
0.22992,639,339,8,139,47,0,361,53,100,0
0.22993,639,340,8,139,47,1,361,53,99,0
0.22994,639,339,8,139,47,0,361,53,100,0
0.22995,639,339,8,139,47,0,361,53,100,0
0.22996,639,339,8,139,47,0,361,53,100,0
0.22997,639,339,8,139,47,0,361,53,100,0
0.22998,639,341,8,139,47,2,361,53,98,0
0.22999,639,340,8,139,47,1,361,53,99,0
0.23,639,340,8,139,47,1,361,53,99,0
0.23001,639,340,8,139,47,1,361,53,99,0
0.23002,639,340,8,139,47,1,361,53,99,0
0.23003,639,340,8,139,47,1,361,53,99,0
0.23004,640,340,8,140,47,1,360,53,99,0
0.23005,640,340,8,140,47,1,360,53,99,0
0.23006,640,339,8,140,47,0,360,53,100,0
0.23007,640,339,8,140,47,0,360,53,100,0
0.23008,641,340,8,141,47,1,359,53,99,0
0.23009,641,340,8,141,47,1,359,53,99,0
0.2301,641,340,8,141,47,1,359,53,99,0
0.23011,641,340,8,141,47,1,359,53,99,0
0.23012,641,342,8,141,47,3,359,53,97,0
0.23013,641,341,8,141,47,2,359,53,98,0
0.23014,641,340,8,141,47,1,359,53,99,0
0.23015,641,340,8,141,47,1,359,53,99,0
0.23016,641,340,8,141,47,1,359,53,99,0
0.23017,641,340,8,141,47,1,359,53,99,0
0.23018,640,340,8,140,47,1,360,53,99,0
0.23019,641,340,8,141,47,1,359,53,99,0
0.2302,641,340,8,141,47,1,359,53,99,0
0.23021,641,339,8,141,47,0,359,53,100,0
0.23022,641,341,8,141,47,2,359,53,98,0
0.23023,641,341,8,141,47,2,359,53,98,0
0.23024,641,341,8,141,47,2,359,53,98,0
0.23025,641,340,9,141,48,1,359,52,99,0
0.23026,641,340,9,141,48,1,359,52,99,0
0.23027,641,340,8,141,47,1,359,53,99,0
0.23028,641,339,8,141,47,0,359,53,100,0
0.23029,641,339,8,141,47,0,359,53,100,0
0.2303,641,339,8,141,47,0,359,53,100,0
0.23031,641,339,8,141,47,0,359,53,100,0
0.23032,641,340,8,141,47,1,359,53,99,0
0.23033,641,342,8,141,47,3,359,53,97,0
0.23034,641,340,8,141,47,1,359,53,99,0
0.23035,641,341,8,141,47,2,359,53,98,0
0.23036,641,342,8,141,47,3,359,53,97,0
0.23037,643,340,8,143,47,1,357,53,99,0
0.23038,643,341,8,143,47,2,357,53,98,0
0.23039,643,340,8,143,47,1,357,53,99,0
0.2304,643,339,8,143,47,0,357,53,100,0
0.23041,643,339,8,143,47,0,357,53,100,0
0.23042,644,339,8,144,47,0,356,53,100,0
0.23043,644,339,8,144,47,0,356,53,100,0
0.23044,644,339,8,144,47,0,356,53,100,0
0.23045,644,339,7,144,46,0,356,54,100,0
0.23046,644,339,7,144,46,0,356,54,100,0
0.23047,645,339,7,145,46,0,355,54,100,0
0.23048,645,339,7,145,46,0,355,54,100,0
0.23049,645,339,7,145,46,0,355,54,100,0
0.2305,645,340,7,145,46,1,355,54,99,0
0.23051,645,341,7,145,46,2,355,54,98,0
0.23052,645,340,7,145,46,1,355,54,99,0
0.23053,645,339,7,145,46,0,355,54,100,0
0.23054,645,339,7,145,46,0,355,54,100,0
0.23055,645,339,7,145,46,0,355,54,100,0
0.23056,644,339,7,144,46,0,356,54,100,0
0.23057,644,339,7,144,46,0,356,54,100,0
0.23058,643,340,7,143,46,1,357,54,99,0
0.23059,643,340,7,143,46,1,357,54,99,0
0.2306,642,340,7,142,46,1,358,54,99,0
0.23061,642,340,8,142,46,2,358,54,98,0
0.23062,642,340,8,142,46,2,358,54,98,0
0.23063,642,338,8,142,46,0,358,54,100,0
0.23064,642,339,8,142,46,1,358,54,99,0
0.23065,642,339,8,142,46,1,358,54,99,0
0.23066,642,338,8,142,46,0,358,54,100,0
0.23067,642,339,8,142,46,1,358,54,99,0
0.23068,642,339,8,142,46,1,358,54,99,0
0.23069,642,339,8,142,46,1,358,54,99,0
0.2307,642,338,8,142,46,0,358,54,100,0
0.23071,642,339,8,142,46,1,358,54,99,0
0.23072,642,338,8,142,46,0,358,54,100,0
0.23073,642,338,8,142,46,0,358,54,100,0
0.23074,641,338,8,141,46,0,359,54,100,0
0.23075,641,339,8,141,46,1,359,54,99,0
0.23076,642,338,8,142,46,0,358,54,100,0
0.23077,641,338,8,141,46,0,359,54,100,0
0.23078,641,338,8,141,46,0,359,54,100,0
0.23079,641,338,8,141,46,0,359,54,100,0
0.2308,641,338,8,141,46,0,359,54,100,0
0.23081,641,338,8,141,46,0,359,54,100,0
0.23082,641,338,8,141,46,0,359,54,100,0
0.23083,641,340,8,141,46,2,359,54,98,0
0.23084,641,339,8,141,46,1,359,54,99,0
0.23085,641,339,8,141,46,1,359,54,99,0
0.23086,642,338,8,142,46,0,358,54,100,0
0.23087,643,338,8,143,46,0,357,54,100,0
0.23088,643,339,8,143,46,1,357,54,99,0
0.23089,644,338,8,144,46,0,356,54,100,0
0.2309,643,338,8,143,46,0,357,54,100,0
0.23091,643,339,8,143,46,1,357,54,99,0
0.23092,643,339,8,143,46,1,357,54,99,0
0.23093,643,339,8,143,46,1,357,54,99,0
0.23094,642,339,9,142,47,1,358,53,99,0
0.23095,642,338,9,142,47,0,358,53,100,0
0.23096,642,338,9,142,47,0,358,53,100,0
0.23097,642,338,9,142,47,0,358,53,100,0
0.23098,642,338,9,142,47,0,358,53,100,0
0.23099,642,338,9,142,47,0,358,53,100,0
0.231,642,339,9,142,47,1,358,53,99,0
0.23101,643,338,10,143,48,0,357,52,100,0
0.23102,642,338,11,142,49,0,358,51,100,0
0.23103,642,339,11,142,49,1,358,51,99,0
0.23104,641,338,11,141,49,0,359,51,100,0
0.23105,641,339,11,141,49,1,359,51,99,0
0.23106,641,339,11,141,49,1,359,51,99,0
0.23107,641,339,11,141,49,1,359,51,99,0
0.23108,641,339,11,141,49,1,359,51,99,0
0.23109,641,340,11,141,49,2,359,51,98,0
0.2311,641,339,11,141,49,1,359,51,99,0
0.23111,641,339,11,141,49,1,359,51,99,0
0.23112,641,339,11,141,49,1,359,51,99,0
0.23113,641,338,11,141,49,0,359,51,100,0
0.23114,641,338,11,141,49,0,359,51,100,0
0.23115,641,338,12,141,50,0,359,50,100,0
0.23116,641,338,12,141,50,0,359,50,100,0
0.23117,642,338,12,142,50,0,358,50,100,0
0.23118,642,338,12,142,50,0,358,50,100,0
0.23119,642,340,12,142,50,2,358,50,98,0
0.2312,642,339,12,142,50,1,358,50,99,0
0.23121,642,339,12,142,50,1,358,50,99,0
0.23122,642,339,12,142,50,1,358,50,99,0
0.23123,642,339,12,142,50,1,358,50,99,0
0.23124,642,340,12,142,50,2,358,50,98,0
0.23125,642,338,12,142,50,0,358,50,100,0
0.23126,642,341,12,142,50,3,358,50,97,0
0.23127,642,339,12,142,50,1,358,50,99,0
0.23128,642,340,12,142,50,2,358,50,98,0
0.23129,642,339,12,142,50,1,358,50,99,0
0.2313,642,339,12,142,50,1,358,50,99,0
0.23131,642,339,12,142,50,1,358,50,99,0
0.23132,642,339,12,142,50,1,358,50,99,0
0.23133,642,338,12,142,50,0,358,50,100,0
0.23134,642,339,12,142,50,1,358,50,99,0
0.23135,642,339,12,142,50,1,358,50,99,0
0.23136,642,338,12,142,50,0,358,50,100,0
0.23137,642,338,12,142,50,0,358,50,100,0
0.23138,642,338,12,142,50,0,358,50,100,0
0.23139,642,338,12,142,50,0,358,50,100,0
0.2314,642,338,12,142,50,0,358,50,100,0
0.23141,642,338,12,142,50,0,358,50,100,0
0.23142,642,338,12,142,50,0,358,50,100,0
0.23143,642,338,12,142,50,0,358,50,100,0
0.23144,642,338,12,142,50,0,358,50,100,0
0.23145,642,339,12,142,50,1,358,50,99,0
0.23146,642,340,12,142,50,2,358,50,98,0
0.23147,642,339,12,142,50,1,358,50,99,0
0.23148,642,338,12,142,50,0,358,50,100,0
0.23149,642,339,12,142,50,1,358,50,99,0
0.2315,642,338,12,142,50,0,358,50,100,0
0.23151,641,339,12,141,50,1,359,50,99,0
0.23152,641,339,12,141,50,1,359,50,99,0
0.23153,641,339,12,141,50,1,359,50,99,0
0.23154,641,339,12,141,50,1,359,50,99,0
0.23155,641,339,12,141,50,1,359,50,99,0
0.23156,641,339,12,141,50,1,359,50,99,0
0.23157,641,339,12,141,50,1,359,50,99,0
0.23158,642,339,12,142,50,1,358,50,99,0
0.23159,643,338,12,143,50,0,357,50,100,0
0.2316,642,338,12,142,50,0,358,50,100,0
0.23161,642,338,12,142,50,0,358,50,100,0
0.23162,642,338,12,142,50,0,358,50,100,0
0.23163,641,338,12,141,50,0,359,50,100,0
0.23164,641,338,12,141,50,0,359,50,100,0
0.23165,641,338,13,141,51,0,359,49,100,0
0.23166,641,338,13,141,51,0,359,49,100,0
0.23167,641,338,13,141,51,0,359,49,100,0
0.23168,642,338,13,142,51,0,358,49,100,0
0.23169,642,338,13,142,51,0,358,49,100,0
0.2317,642,338,13,142,51,0,358,49,100,0
0.23171,642,340,13,142,51,2,358,49,98,0
0.23172,642,339,13,142,51,1,358,49,99,0
0.23173,641,339,13,141,51,1,359,49,99,0
0.23174,641,339,13,141,51,1,359,49,99,0
0.23175,641,338,13,141,51,0,359,49,100,0
0.23176,640,338,13,140,51,0,360,49,100,0
0.23177,640,338,13,140,51,0,360,49,100,0
0.23178,640,339,13,140,51,1,360,49,99,0
0.23179,640,339,13,140,51,1,360,49,99,0
0.2318,640,340,13,140,51,2,360,49,98,0
0.23181,640,340,13,140,51,2,360,49,98,0
0.23182,640,340,13,140,51,2,360,49,98,0
0.23183,640,338,13,140,51,0,360,49,100,0
0.23184,640,338,13,140,51,0,360,49,100,0
0.23185,639,338,13,139,51,0,361,49,100,0
0.23186,639,338,13,139,51,0,361,49,100,0
0.23187,640,338,13,140,51,0,360,49,100,0
0.23188,640,339,13,140,51,1,360,49,99,0
0.23189,640,339,13,140,51,1,360,49,99,0
0.2319,640,340,13,140,51,2,360,49,98,0
0.23191,640,338,13,140,51,0,360,49,100,0
0.23192,640,338,13,140,51,0,360,49,100,0
0.23193,640,339,13,140,51,1,360,49,99,0
0.23194,640,340,13,140,51,2,360,49,98,0
0.23195,640,340,13,140,51,2,360,49,98,0
0.23196,641,340,13,141,51,2,359,49,98,0
0.23197,641,338,13,141,51,0,359,49,100,0
0.23198,641,338,13,141,51,0,359,49,100,0
0.23199,641,339,13,141,51,1,359,49,99,0
0.232,641,339,13,141,51,1,359,49,99,0
0.23201,640,340,13,140,51,2,360,49,98,0
0.23202,640,339,13,140,51,1,360,49,99,0
0.23203,640,339,13,140,51,1,360,49,99,0
0.23204,640,339,13,140,51,1,360,49,99,0
0.23205,640,338,13,140,51,0,360,49,100,0
0.23206,641,338,13,141,51,0,359,49,100,0
0.23207,642,338,13,142,51,0,358,49,100,0
0.23208,642,338,13,142,51,0,358,49,100,0
0.23209,642,338,13,142,51,0,358,49,100,0
0.2321,642,338,13,142,51,0,358,49,100,0
0.23211,642,338,13,142,51,0,358,49,100,0
0.23212,642,338,13,142,51,0,358,49,100,0
0.23213,642,338,13,142,51,0,358,49,100,0
0.23214,642,338,13,142,51,0,358,49,100,0
0.23215,642,338,13,142,51,0,358,49,100,0
0.23216,642,338,13,142,51,0,358,49,100,0
0.23217,642,338,13,142,51,0,358,49,100,0
0.23218,642,338,13,142,51,0,358,49,100,0
0.23219,642,339,13,142,51,1,358,49,99,0
0.2322,642,338,13,142,51,0,358,49,100,0
0.23221,642,338,13,142,51,0,358,49,100,0
0.23222,642,338,13,142,51,0,358,49,100,0
0.23223,642,338,13,142,51,0,358,49,100,0
0.23224,640,339,13,140,51,1,360,49,99,0
0.23225,639,339,13,139,51,1,361,49,99,0
0.23226,639,340,13,139,51,2,361,49,98,0
0.23227,639,339,13,139,51,1,361,49,99,0
0.23228,639,340,13,139,51,2,361,49,98,0
0.23229,639,339,13,139,51,1,361,49,99,0
0.2323,639,338,14,139,52,0,361,48,100,0
0.23231,639,338,14,139,52,0,361,48,100,0
0.23232,638,339,14,138,52,1,362,48,99,0
0.23233,638,338,14,138,52,0,362,48,100,0
0.23234,639,339,14,139,52,1,361,48,99,0
0.23235,639,339,14,139,52,1,361,48,99,0
0.23236,639,340,14,139,52,2,361,48,98,0
0.23237,639,340,14,139,52,2,361,48,98,0
0.23238,640,340,14,140,52,2,360,48,98,0
0.23239,640,338,14,140,52,0,360,48,100,0
0.2324,640,338,14,140,52,0,360,48,100,0
0.23241,641,339,14,141,52,1,359,48,99,0
0.23242,641,338,14,141,52,0,359,48,100,0
0.23243,641,338,14,141,52,0,359,48,100,0
0.23244,641,339,14,141,52,1,359,48,99,0
0.23245,641,338,14,141,52,0,359,48,100,0
0.23246,641,340,14,141,52,2,359,48,98,0
0.23247,641,338,14,141,52,0,359,48,100,0
0.23248,641,338,14,141,52,0,359,48,100,0
0.23249,641,338,14,141,52,0,359,48,100,0
0.2325,641,339,14,141,52,1,359,48,99,0
0.23251,641,339,14,141,52,1,359,48,99,0
0.23252,641,338,14,141,52,0,359,48,100,0
0.23253,641,338,14,141,52,0,359,48,100,0
0.23254,641,338,14,141,52,0,359,48,100,0
0.23255,641,338,13,141,51,0,359,49,100,0
0.23256,640,340,13,140,51,2,360,49,98,0
0.23257,641,340,13,141,51,2,359,49,98,0
0.23258,641,340,13,141,51,2,359,49,98,0
0.23259,641,339,13,141,51,1,359,49,99,0
0.2326,641,338,13,141,51,0,359,49,100,0
0.23261,641,338,13,141,51,0,359,49,100,0
0.23262,641,338,13,141,51,0,359,49,100,0
0.23263,641,338,13,141,51,0,359,49,100,0
0.23264,641,338,13,141,51,0,359,49,100,0
0.23265,641,338,13,141,51,0,359,49,100,0
0.23266,642,338,12,142,50,0,358,50,100,0
0.23267,642,338,12,142,50,0,358,50,100,0
0.23268,642,338,12,142,50,0,358,50,100,0
0.23269,642,338,12,142,50,0,358,50,100,0
0.2327,643,339,12,143,50,1,357,50,99,0
0.23271,644,338,12,144,50,0,356,50,100,0
0.23272,644,338,12,144,50,0,356,50,100,0
0.23273,643,338,12,143,50,0,357,50,100,0
0.23274,643,339,12,143,50,1,357,50,99,0
0.23275,643,339,12,143,50,1,357,50,99,0
0.23276,643,340,12,143,50,2,357,50,98,0
0.23277,643,340,12,143,50,2,357,50,98,0
0.23278,645,340,12,145,50,2,355,50,98,0
0.23279,644,340,13,144,51,2,356,49,98,0
0.2328,644,339,13,144,51,1,356,49,99,0
0.23281,644,338,13,144,51,0,356,49,100,0
0.23282,645,338,13,145,51,0,355,49,100,0
0.23283,645,339,13,145,51,1,355,49,99,0
0.23284,645,338,13,145,51,0,355,49,100,0
0.23285,645,338,13,145,51,0,355,49,100,0
0.23286,645,339,13,145,51,1,355,49,99,0
0.23287,645,339,13,145,51,1,355,49,99,0
0.23288,645,339,12,145,50,1,355,50,99,0
0.23289,645,339,12,145,50,1,355,50,99,0
0.2329,645,338,12,145,50,0,355,50,100,0
0.23291,645,340,12,145,50,2,355,50,98,0
0.23292,646,339,12,146,50,1,354,50,99,0
0.23293,643,338,12,143,50,0,357,50,100,0
0.23294,642,339,12,142,50,1,358,50,99,0
0.23295,642,338,12,142,50,0,358,50,100,0
0.23296,642,338,12,142,50,0,358,50,100,0
0.23297,643,338,12,143,50,0,357,50,100,0
0.23298,643,338,12,143,50,0,357,50,100,0
0.23299,643,340,12,143,50,2,357,50,98,0
0.233,642,339,12,142,50,1,358,50,99,0
0.23301,642,338,12,142,50,0,358,50,100,0
0.23302,642,339,12,142,50,1,358,50,99,0
0.23303,642,338,12,142,50,0,358,50,100,0
0.23304,643,338,12,143,50,0,357,50,100,0
0.23305,643,338,12,143,50,0,357,50,100,0
0.23306,643,340,12,143,50,2,357,50,98,0
0.23307,643,338,12,143,50,0,357,50,100,0
0.23308,643,338,12,143,50,0,357,50,100,0
0.23309,643,338,12,143,50,0,357,50,100,0
0.2331,643,338,12,143,50,0,357,50,100,0
0.23311,643,338,12,143,50,0,357,50,100,0
0.23312,643,339,12,143,50,1,357,50,99,0
0.23313,643,338,12,143,50,0,357,50,100,0
0.23314,643,338,12,143,50,0,357,50,100,0
0.23315,643,339,12,143,50,1,357,50,99,0
0.23316,644,338,12,144,50,0,356,50,100,0
0.23317,644,338,12,144,50,0,356,50,100,0
0.23318,644,338,12,144,50,0,356,50,100,0
0.23319,644,338,12,144,50,0,356,50,100,0
0.2332,644,339,12,144,50,1,356,50,99,0
0.23321,644,338,12,144,50,0,356,50,100,0
0.23322,644,338,13,144,51,0,356,49,100,0
0.23323,644,338,13,144,51,0,356,49,100,0
0.23324,644,338,13,144,51,0,356,49,100,0
0.23325,646,338,13,146,51,0,354,49,100,0
0.23326,646,338,13,146,51,0,354,49,100,0
0.23327,645,338,13,145,51,0,355,49,100,0
0.23328,646,339,13,146,51,1,354,49,99,0
0.23329,646,339,13,146,51,1,354,49,99,0
0.2333,647,339,13,147,51,1,353,49,99,0
0.23331,647,339,13,147,51,1,353,49,99,0
0.23332,647,339,13,147,51,1,353,49,99,0
0.23333,647,338,13,147,51,0,353,49,100,0
0.23334,647,338,13,147,51,0,353,49,100,0
0.23335,647,338,13,147,51,0,353,49,100,0
0.23336,647,338,14,147,52,0,353,48,100,0
0.23337,647,338,14,147,52,0,353,48,100,0
0.23338,647,338,14,147,52,0,353,48,100,0
0.23339,647,338,13,147,51,0,353,49,100,0
0.2334,647,338,13,147,51,0,353,49,100,0
0.23341,647,338,13,147,51,0,353,49,100,0
0.23342,647,338,13,147,51,0,353,49,100,0
0.23343,647,338,13,147,51,0,353,49,100,0
0.23344,647,338,13,147,51,0,353,49,100,0
0.23345,648,338,13,148,51,0,352,49,100,0
0.23346,648,340,13,148,51,2,352,49,98,0
0.23347,648,340,13,148,51,2,352,49,98,0
0.23348,649,340,13,149,51,2,351,49,98,0
0.23349,649,339,13,149,51,1,351,49,99,0
0.2335,648,338,13,148,51,0,352,49,100,0
0.23351,648,339,13,148,51,1,352,49,99,0
0.23352,648,338,13,148,51,0,352,49,100,0
0.23353,649,338,13,149,51,0,351,49,100,0
0.23354,650,338,13,150,51,0,350,49,100,0
0.23355,649,338,13,149,51,0,351,49,100,0
0.23356,649,338,14,149,52,0,351,48,100,0
0.23357,649,338,14,149,52,0,351,48,100,0
0.23358,649,338,14,149,52,0,351,48,100,0
0.23359,649,340,15,149,53,2,351,47,98,0
0.2336,649,338,15,149,53,0,351,47,100,0
0.23361,649,338,14,149,52,0,351,48,100,0
0.23362,649,338,14,149,52,0,351,48,100,0
0.23363,649,338,14,149,52,0,351,48,100,0
0.23364,649,338,14,149,52,0,351,48,100,0
0.23365,649,339,14,149,52,1,351,48,99,0
0.23366,649,339,14,149,52,1,351,48,99,0
0.23367,649,339,14,149,52,1,351,48,99,0
0.23368,649,339,15,149,53,1,351,47,99,0
0.23369,648,341,15,148,53,3,352,47,97,0
0.2337,648,340,15,148,53,2,352,47,98,0
0.23371,649,339,16,149,53,2,351,47,98,0
0.23372,649,338,16,149,53,1,351,47,99,0
0.23373,648,339,16,148,53,2,352,47,98,0
0.23374,648,338,16,148,53,1,352,47,99,0
0.23375,648,338,16,148,53,1,352,47,99,0
0.23376,648,337,15,148,52,0,352,48,100,0
0.23377,647,337,15,147,52,0,353,48,100,0
0.23378,648,337,15,148,52,0,352,48,100,0
0.23379,648,337,15,148,52,0,352,48,100,0
0.2338,648,337,15,148,52,0,352,48,100,0
0.23381,648,337,15,148,52,0,352,48,100,0
0.23382,648,338,15,148,52,1,352,48,99,0
0.23383,648,337,15,148,52,0,352,48,100,0
0.23384,648,338,15,148,52,1,352,48,99,0
0.23385,648,338,15,148,52,1,352,48,99,0
0.23386,647,338,15,147,52,1,353,48,99,0
0.23387,647,338,15,147,52,1,353,48,99,0
0.23388,648,338,15,148,52,1,352,48,99,0
0.23389,649,337,15,149,52,0,351,48,100,0
0.2339,648,337,15,148,52,0,352,48,100,0
0.23391,649,338,15,149,52,1,351,48,99,0
0.23392,650,338,15,150,52,1,350,48,99,0
0.23393,650,338,15,150,52,1,350,48,99,0
0.23394,650,338,15,150,52,1,350,48,99,0
0.23395,650,338,15,150,52,1,350,48,99,0
0.23396,650,339,15,150,52,2,350,48,98,0
0.23397,650,338,15,150,52,1,350,48,99,0
0.23398,649,339,15,149,52,2,351,48,98,0
0.23399,649,342,15,149,52,5,351,48,95,0
0.234,649,340,16,149,53,3,351,47,97,0
0.23401,649,339,16,149,53,2,351,47,98,0
0.23402,649,339,16,149,53,2,351,47,98,0
0.23403,649,339,16,149,53,2,351,47,98,0
0.23404,648,341,16,148,53,4,352,47,96,0
0.23405,648,338,16,148,53,1,352,47,99,0
0.23406,648,339,16,148,53,2,352,47,98,0
0.23407,647,340,16,147,53,3,353,47,97,0
0.23408,647,338,16,147,53,1,353,47,99,0
0.23409,646,338,16,146,53,1,354,47,99,0
0.2341,646,340,16,146,53,3,354,47,97,0
0.23411,646,341,16,146,53,4,354,47,96,0
0.23412,646,342,16,146,53,5,354,47,95,0
0.23413,646,342,16,146,53,5,354,47,95,0
0.23414,646,340,16,146,53,3,354,47,97,0
0.23415,646,342,16,146,53,5,354,47,95,0
0.23416,646,341,16,146,53,4,354,47,96,0
0.23417,646,339,16,146,53,2,354,47,98,0
0.23418,646,338,16,146,53,1,354,47,99,0
0.23419,646,338,16,146,53,1,354,47,99,0
0.2342,646,338,16,146,53,1,354,47,99,0
0.23421,646,338,16,146,53,1,354,47,99,0
0.23422,646,339,16,146,53,2,354,47,98,0
0.23423,646,339,16,146,53,2,354,47,98,0
0.23424,646,338,16,146,53,1,354,47,99,0
0.23425,646,338,16,146,53,1,354,47,99,0
0.23426,646,338,16,146,53,1,354,47,99,0
0.23427,646,337,16,146,53,0,354,47,100,0
0.23428,646,337,16,146,53,0,354,47,100,0
0.23429,646,338,16,146,53,1,354,47,99,0
0.2343,646,337,16,146,53,0,354,47,100,0
0.23431,646,337,16,146,53,0,354,47,100,0
0.23432,646,338,16,146,53,1,354,47,99,0
0.23433,646,339,16,146,53,2,354,47,98,0
0.23434,646,338,16,146,53,1,354,47,99,0
0.23435,646,338,16,146,53,1,354,47,99,0
0.23436,645,337,15,145,52,0,355,48,100,0
0.23437,645,337,15,145,52,0,355,48,100,0
0.23438,645,337,15,145,52,0,355,48,100,0
0.23439,644,337,15,144,52,0,356,48,100,0
0.2344,644,337,15,144,52,0,356,48,100,0
0.23441,644,337,15,144,52,0,356,48,100,0
0.23442,644,339,14,144,51,2,356,49,98,0
0.23443,644,338,14,144,51,1,356,49,99,0
0.23444,644,337,14,144,51,0,356,49,100,0
0.23445,644,339,13,144,50,2,356,50,98,0
0.23446,645,338,14,145,51,1,355,49,99,0
0.23447,645,337,14,145,51,0,355,49,100,0
0.23448,645,337,14,145,51,0,355,49,100,0
0.23449,645,339,14,145,51,2,355,49,98,0
0.2345,645,338,15,145,51,2,355,49,98,0
0.23451,644,337,15,144,51,1,356,49,99,0
0.23452,643,337,15,143,51,1,357,49,99,0
0.23453,643,336,15,143,51,0,357,49,100,0
0.23454,642,336,15,142,51,0,358,49,100,0
0.23455,642,336,15,142,51,0,358,49,100,0
0.23456,642,336,15,142,51,0,358,49,100,0
0.23457,642,337,15,142,50,2,358,50,98,0
0.23458,644,335,15,144,50,0,356,50,100,0
0.23459,645,335,15,145,50,0,355,50,100,0
0.2346,645,335,15,145,50,0,355,50,100,0
0.23461,645,335,15,145,50,0,355,50,100,0
0.23462,645,336,15,145,50,1,355,50,99,0
0.23463,645,335,15,145,50,0,355,50,100,0
0.23464,645,335,15,145,50,0,355,50,100,0
0.23465,644,335,15,144,50,0,356,50,100,0
0.23466,644,336,15,144,50,1,356,50,99,0
0.23467,644,335,15,144,50,0,356,50,100,0
0.23468,644,336,15,144,50,1,356,50,99,0
