TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:aak1	DIMERS W:aak1	
0.21547	640	207	139	208	45	1	1	0	
0.21548	639	208	138	209	45	1	1	0	
0.21549	639	210	138	211	45	1	3	0	
0.2155	639	210	138	211	45	1	3	0	
0.21551	639	208	138	209	45	1	1	0	
0.21552	639	208	138	209	45	1	1	0	
0.21553	639	208	138	209	45	1	1	0	
0.21554	639	210	138	211	45	1	3	0	
0.21555	639	208	138	209	45	1	1	0	
0.21556	639	209	138	210	45	1	2	0	
0.21557	639	209	138	210	45	1	2	0	
0.21558	639	208	138	209	45	1	1	0	
0.21559	639	210	138	211	46	1	2	0	
0.2156	640	209	139	210	46	1	2	0	
0.21561	640	209	139	210	46	1	2	0	
0.21562	640	209	139	210	46	1	2	0	
0.21563	638	210	138	210	46	0	2	0	
0.21564	638	210	138	210	46	0	2	0	
0.21565	638	209	138	209	46	0	1	0	
0.21566	638	209	138	209	46	0	1	0	
0.21567	638	209	138	209	46	0	1	0	
0.21568	638	209	138	209	46	0	1	0	
0.21569	638	210	138	210	46	0	2	0	
0.2157	638	210	138	210	46	0	2	0	
0.21571	639	209	138	210	46	1	1	0	
0.21572	639	210	138	211	46	1	2	0	
0.21573	639	208	138	209	45	1	1	0	
0.21574	640	206	139	207	45	1	0	0	
0.21575	640	206	139	207	45	1	0	0	
0.21576	640	207	139	208	45	1	1	0	
0.21577	640	206	139	207	45	1	0	0	
0.21578	642	206	140	208	45	1	1	1	
0.21579	642	206	140	208	45	1	1	1	
0.2158	642	205	140	207	45	1	0	1	
0.21581	642	206	140	208	45	1	1	1	
0.21582	642	206	140	208	45	1	1	1	
0.21583	643	205	141	207	45	1	1	1	
0.21584	643	205	141	207	45	1	1	1	
0.21585	643	204	141	206	45	1	0	1	
0.21586	643	204	141	206	45	1	0	1	
0.21587	644	204	142	206	45	1	1	1	
0.21588	644	203	142	205	45	1	0	1	
0.21589	644	204	142	206	45	1	1	1	
0.2159	644	204	142	206	45	1	1	1	
0.21591	644	204	142	206	45	1	1	1	
0.21592	644	203	142	205	45	1	0	1	
0.21593	644	203	142	205	45	1	0	1	
0.21594	644	203	142	205	45	1	0	1	
0.21595	644	203	142	205	45	1	0	1	
0.21596	645	202	143	204	45	1	0	1	
0.21597	644	203	142	205	45	1	0	1	
0.21598	644	203	142	205	45	1	0	1	
0.21599	644	203	142	205	45	1	0	1	
0.216	643	204	141	206	45	1	0	1	
0.21601	643	204	141	206	45	1	0	1	
0.21602	643	206	141	208	46	1	1	1	
0.21603	643	205	141	207	46	1	0	1	
0.21604	643	205	141	207	46	1	0	1	
0.21605	643	206	141	208	46	1	1	1	
0.21606	644	206	141	209	46	1	1	2	
0.21607	644	206	141	209	46	1	1	2	
0.21608	643	206	140	209	46	1	0	2	
0.21609	644	205	141	208	46	1	0	2	
0.2161	644	205	141	208	46	1	0	2	
0.21611	645	205	142	208	46	1	1	2	
0.21612	645	206	141	210	46	2	1	2	
0.21613	645	205	141	209	46	2	0	2	
0.21614	645	206	141	210	46	2	1	2	
0.21615	645	205	141	209	46	2	0	2	
0.21616	645	205	141	209	46	2	0	2	
0.21617	644	206	141	209	46	2	1	1	
0.21618	644	205	141	208	46	2	0	1	
0.21619	644	207	141	210	47	2	1	1	
0.2162	643	207	141	209	47	1	1	1	
0.21621	643	206	141	208	47	1	0	1	
0.21622	643	208	141	210	47	1	2	1	
0.21623	643	206	141	208	47	1	0	1	
0.21624	643	206	141	208	47	1	0	1	
0.21625	643	206	141	208	47	1	0	1	
0.21626	643	206	141	208	47	1	0	1	
0.21627	643	207	141	209	47	1	1	1	
0.21628	643	207	141	209	47	1	1	1	
0.21629	643	206	141	208	47	1	0	1	
0.2163	643	206	141	208	47	1	0	1	
0.21631	643	207	141	209	47	1	1	1	
0.21632	644	206	142	208	47	1	1	1	
0.21633	644	206	142	208	47	1	1	1	
0.21634	644	205	142	207	47	1	0	1	
0.21635	645	206	142	209	47	1	1	2	
0.21636	645	205	142	208	47	1	0	2	
0.21637	644	205	142	207	47	1	0	1	
0.21638	644	206	142	208	47	1	1	1	
0.21639	644	206	142	208	47	1	1	1	
0.2164	643	206	142	207	47	0	1	1	
0.21641	643	206	142	207	47	0	1	1	
0.21642	642	206	141	207	47	0	0	1	
0.21643	642	206	141	207	47	0	0	1	
0.21644	642	206	141	207	47	0	0	1	
0.21645	642	206	141	207	47	0	0	1	
0.21646	642	206	141	207	47	0	0	1	
0.21647	642	206	141	207	47	0	0	1	
0.21648	642	206	141	207	47	0	0	1	
0.21649	643	206	141	208	47	0	0	2	
0.2165	643	206	141	208	47	0	0	2	
0.21651	643	207	141	209	47	0	1	2	
0.21652	643	206	141	208	47	0	0	2	
0.21653	643	206	141	208	47	0	0	2	
0.21654	643	206	141	208	47	0	0	2	
0.21655	643	207	141	209	47	0	1	2	
0.21656	642	209	140	211	47	0	2	2	
0.21657	642	209	140	211	47	0	2	2	
