TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,cd4'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.00514	157	75	18	0	0	0	0	0	0	0	277
0.00515	157	75	18	0	0	0	0	0	0	0	277
0.00516	157	75	18	0	0	0	0	0	0	0	277
0.00517	158	75	18	0	0	0	0	0	0	0	278
0.00518	158	75	18	0	0	0	0	0	0	0	278
0.00519	158	75	18	0	0	0	0	0	0	0	278
0.0052	158	75	18	0	0	0	0	0	0	0	278
0.00521	158	75	18	0	0	0	0	0	0	0	278
0.00522	159	75	18	0	0	0	0	0	0	0	279
0.00523	159	75	18	0	0	0	0	0	0	0	279
0.00524	159	75	20	0	0	0	0	0	0	0	281
0.00525	159	75	20	0	0	0	0	0	0	0	281
0.00526	159	75	20	0	0	0	0	0	0	0	281
0.00527	159	75	20	0	0	0	0	0	0	0	281
0.00528	159	76	20	0	0	0	0	0	0	0	282
0.00529	161	76	20	0	0	0	0	0	0	0	284
0.0053	161	75	20	0	0	0	0	0	0	0	284
0.00531	161	75	20	0	0	0	0	0	0	0	285
0.00532	161	75	20	0	0	0	0	0	0	0	285
0.00533	162	76	20	0	0	0	0	0	0	0	287
0.00534	163	76	20	0	0	0	0	0	0	0	288
0.00535	163	76	20	0	0	0	0	0	0	0	288
0.00536	164	76	20	0	0	0	0	0	0	0	289
0.00537	164	76	20	0	0	0	0	0	0	0	289
0.00538	164	76	20	0	0	0	0	0	0	0	289
0.00539	164	76	20	0	0	0	0	0	0	0	289
0.0054	164	76	20	0	0	0	0	0	0	0	289
0.00541	164	76	20	0	0	0	0	0	0	0	289
0.00542	164	76	20	0	0	0	0	0	0	0	289
0.00543	164	77	20	0	0	0	0	0	0	0	290
0.00544	164	77	19	0	0	0	0	0	0	0	290
0.00545	163	77	19	0	0	0	0	0	0	0	290
0.00546	163	77	19	0	0	0	0	0	0	0	290
0.00547	163	77	19	0	0	0	0	0	0	0	290
0.00548	164	77	19	0	0	0	0	0	0	0	291
0.00549	164	77	20	0	0	0	0	0	0	0	292
0.0055	164	77	20	0	0	0	0	0	0	0	292
0.00551	165	77	20	0	0	0	0	0	0	0	293
0.00552	165	77	20	0	0	0	0	0	0	0	293
0.00553	165	77	20	0	0	0	0	0	0	0	293
0.00554	165	77	20	0	0	0	0	0	0	0	293
0.00555	165	77	20	0	0	0	0	0	0	0	293
0.00556	166	77	20	0	0	0	0	0	0	0	294
0.00557	166	77	20	0	0	0	0	0	0	0	294
0.00558	167	77	20	0	0	0	0	0	0	0	295
0.00559	166	77	20	0	0	0	0	0	0	0	295
0.0056	166	77	20	0	0	0	0	0	0	0	295
0.00561	166	77	20	0	0	0	0	0	0	0	295
0.00562	166	77	20	0	0	0	0	0	0	0	295
0.00563	165	77	20	0	0	0	0	0	0	0	295
0.00564	165	77	20	0	0	0	0	0	0	0	295
0.00565	165	77	20	0	0	0	0	0	0	0	295
0.00566	165	77	20	0	0	0	0	0	0	0	295
0.00567	165	77	20	0	0	0	0	0	0	0	295
0.00568	166	77	20	0	0	0	0	0	0	0	296
0.00569	166	77	20	0	0	0	0	0	0	0	296
0.0057	166	77	20	0	0	0	0	0	0	0	296
0.00571	166	77	20	0	0	0	0	0	0	0	296
0.00572	166	77	20	0	0	0	0	0	0	0	296
0.00573	166	77	20	0	0	0	0	0	0	0	296
0.00574	166	77	20	0	0	0	0	0	0	0	296
0.00575	167	77	20	0	0	0	0	0	0	0	297
0.00576	167	77	21	0	0	0	0	0	0	0	298
0.00577	167	78	21	0	0	0	0	0	0	0	299
0.00578	167	78	21	0	0	0	0	0	0	0	299
0.00579	167	78	21	0	0	0	0	0	0	0	299
0.0058	167	77	22	0	0	0	0	0	0	0	300
0.00581	167	76	22	0	0	0	0	0	0	0	300
0.00582	167	78	22	0	0	0	0	0	0	0	302
0.00583	167	77	22	0	0	0	0	0	0	0	302
0.00584	168	77	22	0	0	0	0	0	0	0	303
0.00585	168	77	22	0	0	0	0	0	0	0	303
0.00586	168	77	22	0	0	0	0	0	0	0	303
0.00587	168	77	22	0	0	0	0	0	0	0	303
0.00588	168	77	22	0	0	0	0	0	0	0	303
0.00589	168	78	22	0	0	0	0	0	0	0	304
0.0059	168	78	22	0	0	0	0	0	0	0	304
0.00591	169	80	22	0	0	0	0	0	0	0	307
0.00592	169	81	22	0	0	0	0	0	0	0	308
0.00593	169	81	22	0	0	0	0	0	0	0	308
0.00594	169	81	22	0	0	0	0	0	0	0	308
0.00595	169	81	22	0	0	0	0	0	0	0	308
0.00596	170	82	22	0	0	0	0	0	0	0	310
0.00597	170	82	22	0	0	0	0	0	0	0	310
0.00598	170	83	22	0	0	0	0	0	0	0	311
0.00599	170	83	22	0	0	0	0	0	0	0	311
0.006	170	83	22	0	0	0	0	0	0	0	311
0.00601	170	83	22	0	0	0	0	0	0	0	311
0.00602	170	83	22	0	0	0	0	0	0	0	311
0.00603	170	83	22	0	0	0	0	0	0	0	311
0.00604	170	83	22	0	0	0	0	0	0	0	311
0.00605	170	83	22	0	0	0	0	0	0	0	311
0.00606	170	83	22	0	0	0	0	0	0	0	311
0.00607	170	83	22	0	0	0	0	0	0	0	311
0.00608	170	83	22	0	0	0	0	0	0	0	311
0.00609	170	83	22	0	0	0	0	0	0	0	311
0.0061	170	83	22	0	0	0	0	0	0	0	311
0.00611	170	83	23	0	0	0	0	0	0	0	312
0.00612	170	83	23	0	0	0	0	0	0	0	312
0.00613	170	83	23	0	0	0	0	0	0	0	312
0.00614	170	84	23	0	0	0	0	0	0	0	313
0.00615	170	85	23	0	0	0	0	0	0	0	314
0.00616	170	85	23	0	0	0	0	0	0	0	314
0.00617	170	86	23	0	0	0	0	0	0	0	315
0.00618	170	86	23	0	0	0	0	0	0	0	315
0.00619	170	86	24	0	0	0	0	0	0	0	316
0.0062	171	86	24	0	0	0	0	0	0	0	317
0.00621	170	86	24	0	0	0	0	0	0	0	317
0.00622	170	86	24	0	0	0	0	0	0	0	317
0.00623	170	86	24	0	0	0	0	0	0	0	317
0.00624	170	86	24	0	0	0	0	0	0	0	317
0.00625	170	86	24	0	0	0	0	0	0	0	317
0.00626	170	87	24	0	0	0	0	0	0	0	318
0.00627	170	88	24	0	0	0	0	0	0	0	319
0.00628	170	88	24	0	0	0	0	0	0	0	319
0.00629	170	89	24	0	0	0	0	0	0	0	320
0.0063	173	89	24	0	0	0	0	0	0	0	323
0.00631	173	89	24	0	0	0	0	0	0	0	323
0.00632	173	89	24	0	0	0	0	0	0	0	323
0.00633	173	89	24	0	0	0	0	0	0	0	323
0.00634	173	89	25	0	0	0	0	0	0	0	325
0.00635	173	89	26	0	0	0	0	0	0	0	326
0.00636	173	89	26	0	0	0	0	0	0	0	326
0.00637	174	88	26	0	0	0	0	0	0	0	327
0.00638	175	88	26	0	0	0	0	0	0	0	328
0.00639	175	88	25	0	0	0	0	0	0	0	328
0.0064	176	88	25	0	0	0	0	0	0	0	329
0.00641	176	88	25	0	0	0	0	0	0	0	329
0.00642	177	88	25	0	0	0	0	0	0	0	330
0.00643	177	88	25	0	0	0	0	0	0	0	330
0.00644	178	88	25	0	0	0	0	0	0	0	331
0.00645	180	88	25	0	0	0	0	0	0	0	333
0.00646	180	88	25	0	0	0	0	0	0	0	333
0.00647	180	88	25	0	0	0	0	0	0	0	333
0.00648	180	88	25	0	0	0	0	0	0	0	333
0.00649	181	88	25	0	0	0	0	0	0	0	334
0.0065	181	88	25	0	0	0	0	0	0	0	334
0.00651	181	88	25	0	0	0	0	0	0	0	334
0.00652	181	88	25	0	0	0	0	0	0	0	334
0.00653	181	88	26	0	0	0	0	0	0	0	335
0.00654	182	88	26	0	0	0	0	0	0	0	336
0.00655	182	88	26	0	0	0	0	0	0	0	336
0.00656	183	87	27	0	0	0	0	0	0	0	338
0.00657	183	87	27	0	0	0	0	0	0	0	338
0.00658	183	87	27	0	0	0	0	0	0	0	338
0.00659	183	87	27	0	0	0	0	0	0	0	338
0.0066	183	87	28	0	0	0	0	0	0	0	339
0.00661	182	87	28	0	0	0	0	0	0	0	339
0.00662	182	87	28	0	0	0	0	0	0	0	339
0.00663	182	87	28	0	0	0	0	0	0	0	339
0.00664	182	87	28	0	0	0	0	0	0	0	339
0.00665	181	87	28	0	0	0	0	0	0	0	339
0.00666	181	87	28	0	0	0	0	0	0	0	339
0.00667	181	87	28	0	0	0	0	0	0	0	339
0.00668	181	87	28	0	0	0	0	0	0	0	339
0.00669	182	87	28	0	0	0	0	0	0	0	340
0.0067	182	86	28	0	0	0	0	0	0	0	340
0.00671	182	86	28	0	0	0	0	0	0	0	341
0.00672	182	86	28	0	0	0	0	0	0	0	341
0.00673	182	86	28	0	0	0	0	0	0	0	341
0.00674	182	86	28	0	0	0	0	0	0	0	341
0.00675	182	86	28	0	0	0	0	0	0	0	341
0.00676	182	86	29	0	0	0	0	0	0	0	342
0.00677	182	86	29	0	0	0	0	0	0	0	342
0.00678	182	86	29	0	0	0	0	0	0	0	342
0.00679	182	86	30	0	0	0	0	0	0	0	343
0.0068	181	86	30	0	0	0	0	0	0	0	343
0.00681	181	87	30	0	0	0	0	0	0	0	344
0.00682	181	87	30	0	0	0	0	0	0	0	344
0.00683	180	88	30	0	0	0	0	0	0	0	345
0.00684	180	88	30	0	0	0	0	0	0	0	345
0.00685	181	88	30	0	0	0	0	0	0	0	346
0.00686	182	88	30	0	0	0	0	0	0	0	347
0.00687	182	89	30	0	0	0	0	0	0	0	348
0.00688	183	89	30	0	0	0	0	0	0	0	349
0.00689	183	89	30	0	0	0	0	0	0	0	349
0.0069	183	89	30	0	0	0	0	0	0	0	349
0.00691	183	89	31	0	0	0	0	0	0	0	350
0.00692	183	89	31	0	0	0	0	0	0	0	350
0.00693	184	89	31	0	0	0	0	0	0	0	351
0.00694	183	89	31	0	0	0	0	0	0	0	351
0.00695	183	89	31	0	0	0	0	0	0	0	351
0.00696	183	89	31	0	0	0	0	0	0	0	351
0.00697	184	89	31	0	0	0	0	0	0	0	352
0.00698	184	89	31	0	0	0	0	0	0	0	352
0.00699	186	89	31	0	0	0	0	0	0	0	354
0.007	186	89	31	0	0	0	0	0	0	0	354
0.00701	186	89	31	0	0	0	0	0	0	0	354
0.00702	186	89	32	0	0	0	0	0	0	0	355
0.00703	186	89	32	0	0	0	0	0	0	0	355
0.00704	186	89	33	0	0	0	0	0	0	0	356
0.00705	186	89	33	0	0	0	0	0	0	0	356
0.00706	187	89	33	0	0	0	0	0	0	0	357
0.00707	187	89	33	0	0	0	0	0	0	0	357
0.00708	187	89	33	0	0	0	0	0	0	0	357
0.00709	187	89	33	0	0	0	0	0	0	0	357
0.0071	187	89	33	0	0	0	0	0	0	0	357
0.00711	186	89	33	0	0	0	0	0	0	0	357
0.00712	186	89	33	0	0	0	0	0	0	0	357
0.00713	188	89	33	0	0	0	0	0	0	0	359
0.00714	189	89	32	0	0	0	0	0	0	0	360
0.00715	189	89	32	0	0	0	0	0	0	0	360
0.00716	189	89	32	0	0	0	0	0	0	0	360
0.00717	190	89	32	0	0	0	0	0	0	0	361
0.00718	191	89	33	0	0	0	0	0	0	0	363
0.00719	191	89	33	0	0	0	0	0	0	0	363
0.0072	192	89	33	0	0	0	0	0	0	0	364
0.00721	193	89	33	0	0	0	0	0	0	0	365
0.00722	193	89	33	0	0	0	0	0	0	0	365
0.00723	193	89	33	0	0	0	0	0	0	0	365
0.00724	193	89	33	0	0	0	0	0	0	0	365
0.00725	193	89	33	0	0	0	0	0	0	0	365
0.00726	193	89	33	0	0	0	0	0	0	0	365
0.00727	193	89	33	0	0	0	0	0	0	0	365
0.00728	193	89	33	0	0	0	0	0	0	0	365
0.00729	193	89	33	0	0	0	0	0	0	0	365
0.0073	193	89	33	0	0	0	0	0	0	0	365
0.00731	193	89	33	0	0	0	0	0	0	0	365
0.00732	193	89	33	0	0	0	0	0	0	0	365
0.00733	193	89	33	0	0	0	0	0	0	0	365
0.00734	193	89	33	0	0	0	0	0	0	0	365
0.00735	193	89	34	0	0	0	0	0	0	0	366
0.00736	193	89	34	0	0	0	0	0	0	0	366
0.00737	193	89	34	0	0	0	0	0	0	0	366
0.00738	193	90	34	0	0	0	0	0	0	0	367
0.00739	193	90	34	0	0	0	0	0	0	0	367
0.0074	194	90	34	0	0	0	0	0	0	0	368
0.00741	194	90	34	0	0	0	0	0	0	0	368
0.00742	194	90	34	0	0	0	0	0	0	0	368
0.00743	194	90	34	0	0	0	0	0	0	0	368
0.00744	195	90	34	0	0	0	0	0	0	0	369
0.00745	195	90	34	0	0	0	0	0	0	0	369
0.00746	194	89	34	0	0	0	0	0	0	0	369
0.00747	194	89	34	0	0	0	0	0	0	0	369
0.00748	194	89	35	0	0	0	0	0	0	0	370
0.00749	194	89	35	0	0	0	0	0	0	0	370
0.0075	195	89	35	0	0	0	0	0	0	0	371
0.00751	194	89	35	0	0	0	0	0	0	0	371
0.00752	194	89	35	0	0	0	0	0	0	0	371
0.00753	194	89	35	0	0	0	0	0	0	0	371
0.00754	194	88	35	0	0	0	0	0	0	0	371
0.00755	194	88	35	0	0	0	0	0	0	0	371
0.00756	193	88	35	0	0	0	0	0	0	0	371
0.00757	194	88	35	0	0	0	0	0	0	0	372
0.00758	194	88	35	0	0	0	0	0	0	0	372
0.00759	195	88	35	0	0	0	0	0	0	0	373
0.0076	195	88	35	0	0	0	0	0	0	0	373
0.00761	195	87	35	0	0	0	0	0	0	0	373
0.00762	195	87	36	0	0	0	0	0	0	0	374
0.00763	195	87	36	0	0	0	0	0	0	0	374
0.00764	195	87	36	0	0	0	0	0	0	0	374
0.00765	195	87	36	0	0	0	0	0	0	0	374
0.00766	196	87	36	0	0	0	0	0	0	0	375
0.00767	196	87	36	0	0	0	0	0	0	0	375
0.00768	197	86	36	0	0	0	0	0	0	0	376
0.00769	198	86	36	0	0	0	0	0	0	0	377
0.0077	199	86	36	0	0	0	0	0	0	0	378
0.00771	199	87	35	0	0	0	0	0	0	0	380
0.00772	199	87	35	0	0	0	0	0	0	0	380
0.00773	199	87	35	0	0	0	0	0	0	0	380
0.00774	199	87	35	0	0	0	0	0	0	0	380
0.00775	198	87	35	0	0	0	0	0	0	0	381
0.00776	197	87	35	0	0	0	0	0	0	0	381
0.00777	197	87	35	0	0	0	0	0	0	0	381
0.00778	197	87	36	0	0	0	0	0	0	0	382
0.00779	197	87	36	0	0	0	0	0	0	0	382
0.0078	197	87	36	0	0	0	0	0	0	0	382
0.00781	197	87	36	0	0	0	0	0	0	0	382
0.00782	197	87	36	0	0	0	0	0	0	0	382
0.00783	197	87	36	0	0	0	0	0	0	0	382
0.00784	197	88	37	0	0	0	0	0	0	0	384
0.00785	197	88	37	0	0	0	0	0	0	0	385
0.00786	197	88	37	0	0	0	0	0	0	0	385
0.00787	197	88	37	0	0	0	0	0	0	0	385
0.00788	198	88	37	0	0	0	0	0	0	0	386
0.00789	198	88	37	0	0	0	0	0	0	0	386
0.0079	199	88	37	0	0	0	0	0	0	0	387
0.00791	199	88	37	0	0	0	0	0	0	0	387
0.00792	199	88	37	0	0	0	0	0	0	0	387
0.00793	199	88	37	0	0	0	0	0	0	0	387
0.00794	201	88	38	0	0	0	0	0	0	0	390
0.00795	200	88	39	0	0	0	0	0	0	0	391
0.00796	200	88	39	0	0	0	0	0	0	0	391
0.00797	200	88	38	0	0	0	0	0	0	0	391
0.00798	200	89	38	0	0	0	0	0	0	0	392
0.00799	202	89	38	0	0	0	0	0	0	0	394
0.008	202	89	38	0	0	0	0	0	0	0	394
0.00801	203	89	38	0	0	0	0	0	0	0	395
0.00802	204	88	38	0	0	0	0	0	0	0	396
0.00803	204	88	38	0	0	0	0	0	0	0	396
0.00804	204	89	38	0	0	0	0	0	0	0	397
0.00805	204	89	38	0	0	0	0	0	0	0	397
0.00806	204	89	39	0	0	0	0	0	0	0	398
0.00807	204	89	39	0	0	0	0	0	0	0	398
0.00808	204	89	39	0	0	0	0	0	0	0	398
0.00809	205	89	39	0	0	0	0	0	0	0	399
0.0081	205	89	39	0	0	0	0	0	0	0	399
0.00811	205	89	39	0	0	0	0	0	0	0	399
0.00812	205	89	39	0	0	0	0	0	0	0	399
0.00813	205	89	39	0	0	0	0	0	0	0	399
0.00814	205	89	39	0	0	0	0	0	0	0	399
0.00815	207	89	39	0	0	0	0	0	0	0	401
0.00816	207	89	39	0	0	0	0	0	0	0	401
0.00817	207	89	39	0	0	0	0	0	0	0	401
0.00818	207	90	39	0	0	0	0	0	0	0	402
0.00819	207	90	39	0	0	0	0	0	0	0	402
0.0082	207	90	39	0	0	0	0	0	0	0	402
0.00821	207	90	39	0	0	0	0	0	0	0	402
0.00822	209	90	39	0	0	0	0	0	0	0	404
0.00823	210	90	39	0	0	0	0	0	0	0	405
0.00824	210	90	39	0	0	0	0	0	0	0	405
0.00825	209	90	39	0	0	0	0	0	0	0	405
0.00826	209	91	39	0	0	0	0	0	0	0	406
0.00827	209	91	40	0	0	0	0	0	0	0	407
0.00828	209	91	40	0	0	0	0	0	0	0	407
0.00829	209	91	40	0	0	0	0	0	0	0	407
0.0083	209	91	40	0	0	0	0	0	0	0	407
0.00831	210	91	40	0	0	0	0	0	0	0	408
0.00832	210	92	40	0	0	0	0	0	0	0	409
0.00833	210	91	41	0	0	0	0	0	0	0	410
0.00834	212	91	41	0	0	0	0	0	0	0	412
0.00835	212	91	41	0	0	0	0	0	0	0	412
0.00836	212	92	40	0	0	0	0	0	0	0	413
0.00837	212	92	40	0	0	0	0	0	0	0	413
0.00838	213	92	40	0	0	0	0	0	0	0	414
0.00839	213	93	40	0	0	0	0	0	0	0	415
0.0084	214	92	40	0	0	0	0	0	0	0	416
0.00841	214	92	40	0	0	0	0	0	0	0	416
0.00842	215	92	40	0	0	0	0	0	0	0	417
0.00843	215	92	40	0	0	0	0	0	0	0	417
0.00844	215	92	40	0	0	0	0	0	0	0	417
0.00845	215	92	40	0	0	0	0	0	0	0	417
0.00846	215	92	41	0	0	0	0	0	0	0	418
0.00847	216	92	41	0	0	0	0	0	0	0	419
0.00848	217	92	41	0	0	0	0	0	0	0	420
0.00849	216	92	41	0	0	0	0	0	0	0	420
0.0085	216	91	41	0	0	0	0	0	0	0	420
0.00851	216	91	41	0	0	0	0	0	0	0	420
0.00852	216	91	41	0	0	0	0	0	0	0	420
0.00853	216	91	41	0	0	0	0	0	0	0	420
0.00854	216	91	41	0	0	0	0	0	0	0	420
0.00855	216	91	41	0	0	0	0	0	0	0	420
0.00856	216	91	41	0	0	0	0	0	0	0	420
0.00857	216	91	41	0	0	0	0	0	0	0	420
0.00858	216	91	41	0	0	0	0	0	0	0	420
0.00859	217	91	41	0	0	0	0	0	0	0	421
0.0086	218	91	41	0	0	0	0	0	0	0	422
0.00861	218	91	41	0	0	0	0	0	0	0	422
0.00862	219	91	41	0	0	0	0	0	0	0	423
0.00863	219	90	41	0	0	0	0	0	0	0	423
0.00864	219	90	41	0	0	0	0	0	0	0	423
0.00865	220	90	41	0	0	0	0	0	0	0	424
0.00866	219	90	41	0	0	0	0	0	0	0	424
0.00867	219	90	41	0	0	0	0	0	0	0	424
0.00868	219	90	41	0	0	0	0	0	0	0	424
0.00869	219	90	42	0	0	0	0	0	0	0	425
0.0087	219	90	42	0	0	0	0	0	0	0	425
0.00871	219	90	42	0	0	0	0	0	0	0	425
0.00872	219	90	42	0	0	0	0	0	0	0	425
0.00873	219	90	42	0	0	0	0	0	0	0	425
0.00874	219	90	42	0	0	0	0	0	0	0	425
0.00875	219	90	42	0	0	0	0	0	0	0	425
0.00876	219	91	42	0	0	0	0	0	0	0	426
0.00877	219	91	42	0	0	0	0	0	0	0	426
0.00878	219	91	42	0	0	0	0	0	0	0	426
0.00879	219	92	42	0	0	0	0	0	0	0	427
0.0088	219	92	42	0	0	0	0	0	0	0	427
0.00881	219	92	42	0	0	0	0	0	0	0	427
0.00882	220	93	42	0	0	0	0	0	0	0	429
0.00883	220	93	42	0	0	0	0	0	0	0	429
0.00884	222	93	42	0	0	0	0	0	0	0	431
0.00885	222	93	42	0	0	0	0	0	0	0	431
0.00886	222	93	42	0	0	0	0	0	0	0	431
0.00887	222	93	42	0	0	0	0	0	0	0	431
0.00888	222	93	42	0	0	0	0	0	0	0	431
0.00889	222	93	42	0	0	0	0	0	0	0	431
0.0089	222	93	42	0	0	0	0	0	0	0	431
0.00891	222	93	42	0	0	0	0	0	0	0	431
0.00892	222	93	42	0	0	0	0	0	0	0	431
0.00893	222	93	42	0	0	0	0	0	0	0	431
0.00894	222	93	42	0	0	0	0	0	0	0	431
0.00895	222	93	42	0	0	0	0	0	0	0	431
0.00896	222	93	42	0	0	0	0	0	0	0	431
0.00897	222	93	42	0	0	0	0	0	0	0	431
0.00898	221	93	43	0	0	0	0	0	0	0	432
0.00899	221	93	43	0	0	0	0	0	0	0	432
0.009	221	93	43	0	0	0	0	0	0	0	432
0.00901	221	93	44	0	0	0	0	0	0	0	433
0.00902	221	93	44	0	0	0	0	0	0	0	433
0.00903	221	93	45	0	0	0	0	0	0	0	434
0.00904	221	93	45	0	0	0	0	0	0	0	434
0.00905	221	92	45	0	0	0	0	0	0	0	435
0.00906	221	92	45	0	0	0	0	0	0	0	435
0.00907	221	92	45	0	0	0	0	0	0	0	435
0.00908	221	92	45	0	0	0	0	0	0	0	435
0.00909	221	92	45	0	0	0	0	0	0	0	435
0.0091	221	92	45	0	0	0	0	0	0	0	435
0.00911	221	93	45	0	0	0	0	0	0	0	436
0.00912	221	93	45	0	0	0	0	0	0	0	436
0.00913	221	93	45	0	0	0	0	0	0	0	436
0.00914	223	93	45	0	0	0	0	0	0	0	438
0.00915	222	93	45	0	0	0	0	0	0	0	438
0.00916	222	93	45	0	0	0	0	0	0	0	438
0.00917	222	93	45	0	0	0	0	0	0	0	438
0.00918	222	93	45	0	0	0	0	0	0	0	438
0.00919	222	94	45	0	0	0	0	0	0	0	439
0.0092	222	94	45	0	0	0	0	0	0	0	439
0.00921	222	94	45	0	0	0	0	0	0	0	439
0.00922	223	93	45	0	0	0	0	0	0	0	440
0.00923	223	93	45	0	0	0	0	0	0	0	440
0.00924	223	93	45	0	0	0	0	0	0	0	440
0.00925	223	93	45	0	0	0	0	0	0	0	440
0.00926	224	93	45	0	0	0	0	0	0	0	441
0.00927	224	94	45	0	0	0	0	0	0	0	442
0.00928	224	94	45	0	0	0	0	0	0	0	442
0.00929	224	94	45	0	0	0	0	0	0	0	443
0.0093	224	94	45	0	0	0	0	0	0	0	443
0.00931	223	94	45	0	0	0	0	0	0	0	443
0.00932	223	94	45	0	0	0	0	0	0	0	443
0.00933	224	94	45	0	0	0	0	0	0	0	444
0.00934	224	94	45	0	0	0	0	0	0	0	444
0.00935	224	95	45	0	0	0	0	0	0	0	445
0.00936	224	95	45	0	0	0	0	0	0	0	445
0.00937	225	95	45	0	0	0	0	0	0	0	446
0.00938	225	95	45	0	0	0	0	0	0	0	446
0.00939	225	95	45	0	0	0	0	0	0	0	446
0.0094	224	95	45	0	0	0	0	0	0	0	446
0.00941	224	95	46	0	0	0	0	0	0	0	447
0.00942	224	95	47	0	0	0	0	0	0	0	448
0.00943	225	95	47	0	0	0	0	0	0	0	449
0.00944	225	95	47	0	0	0	0	0	0	0	449
0.00945	225	95	47	0	0	0	0	0	0	0	449
0.00946	225	95	47	0	0	0	0	0	0	0	449
0.00947	224	95	47	0	0	0	0	0	0	0	449
0.00948	224	95	47	0	0	0	0	0	0	0	449
0.00949	224	95	47	0	0	0	0	0	0	0	449
0.0095	224	95	47	0	0	0	0	0	0	0	449
0.00951	224	95	48	0	0	0	0	0	0	0	450
0.00952	224	95	48	0	0	0	0	0	0	0	450
0.00953	224	95	48	0	0	0	0	0	0	0	450
0.00954	223	95	48	0	0	0	0	0	0	0	450
0.00955	223	95	48	0	0	0	0	0	0	0	450
0.00956	223	95	48	0	0	0	0	0	0	0	450
0.00957	224	95	48	0	0	0	0	0	0	0	451
0.00958	224	95	48	0	0	0	0	0	0	0	451
0.00959	224	95	48	0	0	0	0	0	0	0	451
0.0096	226	95	49	0	0	0	0	0	0	0	454
0.00961	226	95	49	0	0	0	0	0	0	0	454
0.00962	226	95	49	0	0	0	0	0	0	0	454
0.00963	226	95	49	0	0	0	0	0	0	0	454
0.00964	225	95	50	0	0	0	0	0	0	0	455
0.00965	225	94	50	0	0	0	0	0	0	0	455
0.00966	225	94	50	0	0	0	0	0	0	0	455
0.00967	226	94	50	0	0	0	0	0	0	0	456
0.00968	227	94	50	0	0	0	0	0	0	0	457
0.00969	228	94	50	0	0	0	0	0	0	0	458
0.0097	228	94	50	0	0	0	0	0	0	0	458
0.00971	229	94	49	0	0	0	0	0	0	0	459
0.00972	229	93	49	0	0	0	0	0	0	0	459
0.00973	229	93	49	0	0	0	0	0	0	0	459
0.00974	230	93	49	0	0	0	0	0	0	0	460
0.00975	230	93	49	0	0	0	0	0	0	0	460
0.00976	230	93	49	0	0	0	0	0	0	0	460
0.00977	230	93	49	0	0	0	0	0	0	0	460
0.00978	230	93	50	0	0	0	0	0	0	0	461
0.00979	230	93	50	0	0	0	0	0	0	0	461
0.0098	230	93	50	0	0	0	0	0	0	0	461
0.00981	230	93	50	0	0	0	0	0	0	0	461
0.00982	230	93	50	0	0	0	0	0	0	0	461
0.00983	230	93	50	0	0	0	0	0	0	0	461
0.00984	230	93	50	0	0	0	0	0	0	0	461
0.00985	230	93	50	0	0	0	0	0	0	0	461
0.00986	230	93	50	0	0	0	0	0	0	0	461
0.00987	230	93	50	0	0	0	0	0	0	0	461
0.00988	230	93	50	0	0	0	0	0	0	0	461
0.00989	230	93	50	0	0	0	0	0	0	0	461
0.0099	230	93	50	0	0	0	0	0	0	0	461
0.00991	230	92	50	0	0	0	0	0	0	0	461
0.00992	230	92	50	0	0	0	0	0	0	0	461
0.00993	230	92	50	0	0	0	0	0	0	0	461
0.00994	230	92	50	0	0	0	0	0	0	0	461
0.00995	230	92	50	0	0	0	0	0	0	0	461
0.00996	230	92	50	0	0	0	0	0	0	0	461
0.00997	230	93	50	0	0	0	0	0	0	0	462
0.00998	230	93	50	0	0	0	0	0	0	0	462
0.00999	230	93	50	0	0	0	0	0	0	0	462
0.01	230	93	50	0	0	0	0	0	0	0	462
0.01001	230	93	50	0	0	0	0	0	0	0	462
0.01002	230	93	50	0	0	0	0	0	0	0	462
0.01003	231	94	50	0	0	0	0	0	0	0	464
0.01004	231	94	50	0	0	0	0	0	0	0	464
0.01005	231	94	50	0	0	0	0	0	0	0	464
0.01006	231	94	50	0	0	0	0	0	0	0	464
0.01007	231	94	50	0	0	0	0	0	0	0	464
0.01008	231	94	51	0	0	0	0	0	0	0	465
0.01009	231	94	51	0	0	0	0	0	0	0	465
0.0101	231	94	51	0	0	0	0	0	0	0	465
0.01011	231	94	51	0	0	0	0	0	0	0	465
0.01012	231	94	51	0	0	0	0	0	0	0	465
0.01013	231	95	52	0	0	0	0	0	0	0	467
0.01014	231	95	52	0	0	0	0	0	0	0	467
0.01015	231	95	52	0	0	0	0	0	0	0	467
0.01016	232	95	52	0	0	0	0	0	0	0	468
0.01017	233	95	52	0	0	0	0	0	0	0	469
0.01018	233	95	52	0	0	0	0	0	0	0	469
0.01019	233	95	52	0	0	0	0	0	0	0	469
0.0102	233	95	52	0	0	0	0	0	0	0	469
0.01021	233	95	52	0	0	0	0	0	0	0	469
0.01022	233	95	52	0	0	0	0	0	0	0	470
0.01023	233	95	53	0	0	0	0	0	0	0	471
0.01024	233	95	53	0	0	0	0	0	0	0	471
0.01025	234	95	53	0	0	0	0	0	0	0	472
0.01026	234	95	53	0	0	0	0	0	0	0	472
0.01027	235	95	53	0	0	0	0	0	0	0	473
