Time (s),pip2(ap2),ap2(a),ap2(b),ap2(c),trans(ap2),cd4(ap2),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1),ap2(c!1).cd4(ap2!1)
0.45273,636,402,136,423,2,23,364,98,77
0.45274,636,402,136,423,2,23,364,98,77
0.45275,636,402,136,423,2,23,364,98,77
0.45276,636,402,136,423,2,23,364,98,77
0.45277,635,402,135,423,2,23,365,98,77
0.45278,635,402,135,423,2,23,365,98,77
0.45279,635,402,135,423,2,23,365,98,77
0.4528,635,402,135,424,2,24,365,98,76
0.45281,635,402,135,424,2,24,365,98,76
0.45282,635,402,135,423,2,23,365,98,77
0.45283,635,403,135,423,3,23,365,97,77
0.45284,635,403,135,423,3,23,365,97,77
0.45285,635,403,135,423,3,23,365,97,77
0.45286,636,402,136,423,2,23,364,98,77
0.45287,636,402,136,423,2,23,364,98,77
0.45288,636,402,136,423,2,23,364,98,77
0.45289,637,402,137,423,2,23,363,98,77
0.4529,637,402,137,423,2,23,363,98,77
0.45291,637,402,137,422,2,22,363,98,78
0.45292,637,402,137,422,2,22,363,98,78
0.45293,637,402,137,422,2,22,363,98,78
0.45294,637,402,137,423,2,23,363,98,77
0.45295,637,402,137,423,2,23,363,98,77
0.45296,637,402,137,424,2,24,363,98,76
0.45297,637,402,137,424,2,24,363,98,76
0.45298,637,402,137,424,2,24,363,98,76
0.45299,638,402,138,424,2,24,362,98,76
0.453,638,402,138,424,2,24,362,98,76
0.45301,638,402,138,423,2,23,362,98,77
0.45302,638,402,138,423,2,23,362,98,77
0.45303,638,402,138,423,2,23,362,98,77
0.45304,638,402,138,423,2,23,362,98,77
0.45305,638,402,138,423,2,23,362,98,77
0.45306,637,401,137,423,1,23,363,99,77
0.45307,638,401,138,423,1,23,362,99,77
0.45308,637,401,137,423,1,23,363,99,77
0.45309,637,401,137,423,1,23,363,99,77
0.4531,637,401,137,423,1,23,363,99,77
0.45311,637,401,137,423,1,23,363,99,77
0.45312,638,401,138,423,1,23,362,99,77
0.45313,638,401,138,423,1,23,362,99,77
0.45314,639,401,139,423,1,23,361,99,77
0.45315,639,401,139,424,1,24,361,99,76
0.45316,641,401,141,424,1,24,359,99,76
0.45317,642,401,142,424,1,24,358,99,76
0.45318,642,401,142,424,1,24,358,99,76
0.45319,642,401,142,424,1,24,358,99,76
0.4532,644,401,144,424,1,24,356,99,76
0.45321,644,401,144,424,1,24,356,99,76
0.45322,643,401,143,424,1,24,357,99,76
0.45323,643,401,143,424,1,24,357,99,76
0.45324,643,401,143,424,1,24,357,99,76
0.45325,643,401,143,424,1,24,357,99,76
0.45326,643,401,143,424,1,24,357,99,76
0.45327,643,401,143,424,1,24,357,99,76
0.45328,643,402,143,424,2,24,357,98,76
0.45329,643,402,143,424,2,24,357,98,76
0.4533,642,402,142,424,2,24,358,98,76
0.45331,642,402,142,424,2,24,358,98,76
0.45332,642,401,142,424,1,24,358,99,76
0.45333,642,401,142,424,1,24,358,99,76
0.45334,642,401,142,424,1,24,358,99,76
0.45335,642,401,142,424,1,24,358,99,76
0.45336,642,401,142,424,1,24,358,99,76
0.45337,642,401,142,424,1,24,358,99,76
0.45338,642,401,142,423,1,23,358,99,77
0.45339,643,401,143,423,1,23,357,99,77
0.4534,643,401,143,422,1,22,357,99,78
0.45341,642,401,142,422,1,22,358,99,78
0.45342,642,400,142,422,0,22,358,100,78
0.45343,642,400,142,422,0,22,358,100,78
0.45344,642,400,142,422,0,22,358,100,78
0.45345,642,400,142,422,0,22,358,100,78
0.45346,643,400,143,422,0,22,357,100,78
0.45347,643,400,143,422,0,22,357,100,78
0.45348,643,400,143,422,0,22,357,100,78
0.45349,643,400,143,422,0,22,357,100,78
0.4535,643,400,143,422,0,22,357,100,78
0.45351,643,400,143,422,0,22,357,100,78
0.45352,643,400,143,422,0,22,357,100,78
0.45353,642,400,142,422,0,22,358,100,78
0.45354,642,400,142,422,0,22,358,100,78
0.45355,642,400,142,422,0,22,358,100,78
0.45356,644,400,144,422,0,22,356,100,78
0.45357,644,400,144,422,0,22,356,100,78
0.45358,644,400,144,422,0,22,356,100,78
0.45359,644,400,144,422,0,22,356,100,78
0.4536,644,400,144,422,0,22,356,100,78
0.45361,644,400,144,422,0,22,356,100,78
0.45362,644,400,144,422,0,22,356,100,78
0.45363,644,400,144,422,0,22,356,100,78
0.45364,645,400,145,422,0,22,355,100,78
0.45365,645,400,145,422,0,22,355,100,78
0.45366,646,400,146,422,0,22,354,100,78
0.45367,646,400,146,422,0,22,354,100,78
0.45368,646,400,146,422,0,22,354,100,78
0.45369,646,400,146,421,0,21,354,100,79
0.4537,646,400,146,421,0,21,354,100,79
0.45371,646,400,146,421,0,21,354,100,79
0.45372,645,400,145,421,0,21,355,100,79
0.45373,645,400,145,421,0,21,355,100,79
0.45374,645,400,145,421,0,21,355,100,79
0.45375,645,400,145,421,0,21,355,100,79
0.45376,645,400,145,421,0,21,355,100,79
0.45377,645,400,145,421,0,21,355,100,79
0.45378,645,400,145,421,0,21,355,100,79
0.45379,645,400,145,421,0,21,355,100,79
0.4538,645,400,145,421,0,21,355,100,79
0.45381,645,400,145,421,0,21,355,100,79
0.45382,645,400,145,422,0,22,355,100,78
0.45383,645,401,145,422,1,22,355,99,78
0.45384,645,401,145,422,1,22,355,99,78
0.45385,645,401,145,422,1,22,355,99,78
0.45386,645,401,145,422,1,22,355,99,78
0.45387,645,401,145,422,1,22,355,99,78
0.45388,646,401,146,422,1,22,354,99,78
0.45389,646,401,146,422,1,22,354,99,78
0.4539,646,401,146,422,1,22,354,99,78
0.45391,646,401,146,423,1,23,354,99,77
0.45392,646,401,146,424,1,24,354,99,76
0.45393,646,401,146,424,1,24,354,99,76
0.45394,645,401,145,424,1,24,355,99,76
0.45395,645,401,145,424,1,24,355,99,76
0.45396,645,401,145,424,1,24,355,99,76
0.45397,646,401,146,424,1,24,354,99,76
0.45398,644,401,144,424,1,24,356,99,76
0.45399,644,401,144,424,1,24,356,99,76
0.454,644,401,144,424,1,24,356,99,76
0.45401,644,401,144,424,1,24,356,99,76
0.45402,644,401,144,424,1,24,356,99,76
0.45403,644,401,144,424,1,24,356,99,76
0.45404,644,401,144,424,1,24,356,99,76
0.45405,644,401,144,424,1,24,356,99,76
0.45406,644,401,144,424,1,24,356,99,76
0.45407,644,401,144,424,1,24,356,99,76
0.45408,644,401,144,424,1,24,356,99,76
0.45409,644,401,144,424,1,24,356,99,76
0.4541,645,401,145,423,1,23,355,99,77
0.45411,645,401,145,423,1,23,355,99,77
0.45412,645,401,145,422,1,22,355,99,78
0.45413,645,401,145,422,1,22,355,99,78
0.45414,645,401,145,422,1,22,355,99,78
0.45415,645,400,145,422,0,22,355,100,78
0.45416,645,400,145,422,0,22,355,100,78
0.45417,645,400,145,421,0,21,355,100,79
0.45418,646,400,146,421,0,21,354,100,79
0.45419,646,400,146,421,0,21,354,100,79
0.4542,646,400,146,421,0,21,354,100,79
0.45421,647,400,147,422,0,22,353,100,78
0.45422,647,400,147,422,0,22,353,100,78
0.45423,647,400,147,422,0,22,353,100,78
0.45424,648,400,148,422,0,22,352,100,78
0.45425,649,400,149,422,0,22,351,100,78
0.45426,649,400,149,422,0,22,351,100,78
0.45427,649,400,149,422,0,22,351,100,78
0.45428,649,400,149,422,0,22,351,100,78
0.45429,649,400,149,423,0,23,351,100,77
0.4543,649,400,149,423,0,23,351,100,77
0.45431,649,400,149,424,0,24,351,100,76
0.45432,649,400,149,424,0,24,351,100,76
0.45433,648,400,148,424,0,24,352,100,76
0.45434,648,400,148,424,0,24,352,100,76
0.45435,648,400,148,424,0,24,352,100,76
0.45436,648,400,148,424,0,24,352,100,76
0.45437,648,400,148,424,0,24,352,100,76
0.45438,648,400,148,424,0,24,352,100,76
0.45439,648,400,148,424,0,24,352,100,76
0.4544,649,400,149,424,0,24,351,100,76
0.45441,649,401,149,424,1,24,351,99,76
0.45442,648,401,148,424,1,24,352,99,76
0.45443,648,401,148,423,1,23,352,99,77
0.45444,648,401,148,423,1,23,352,99,77
0.45445,649,400,149,423,0,23,351,100,77
0.45446,649,400,149,423,0,23,351,100,77
0.45447,649,400,149,423,0,23,351,100,77
0.45448,649,400,149,423,0,23,351,100,77
0.45449,649,400,149,423,0,23,351,100,77
0.4545,649,400,149,423,0,23,351,100,77
0.45451,649,400,149,423,0,23,351,100,77
0.45452,649,400,149,423,0,23,351,100,77
0.45453,649,400,149,423,0,23,351,100,77
0.45454,649,400,149,423,0,23,351,100,77
0.45455,649,401,149,423,1,23,351,99,77
0.45456,647,401,147,423,1,23,353,99,77
0.45457,647,401,147,422,1,22,353,99,78
0.45458,647,401,147,422,1,22,353,99,78
0.45459,645,402,145,422,2,22,355,98,78
0.4546,644,402,144,422,2,22,356,98,78
0.45461,644,402,144,421,2,21,356,98,79
0.45462,644,402,144,421,2,21,356,98,79
0.45463,644,402,144,421,2,21,356,98,79
0.45464,644,402,144,421,2,21,356,98,79
0.45465,644,402,144,421,2,21,356,98,79
0.45466,644,402,144,421,2,21,356,98,79
0.45467,645,402,145,421,2,21,355,98,79
0.45468,645,402,145,421,2,21,355,98,79
0.45469,646,402,146,421,2,21,354,98,79
0.4547,646,402,146,421,2,21,354,98,79
0.45471,646,402,146,421,2,21,354,98,79
0.45472,646,402,146,421,2,21,354,98,79
0.45473,646,402,146,421,2,21,354,98,79
0.45474,646,402,146,421,2,21,354,98,79
0.45475,646,402,146,421,2,21,354,98,79
0.45476,646,402,146,422,2,22,354,98,78
0.45477,646,402,146,422,2,22,354,98,78
0.45478,646,402,146,422,2,22,354,98,78
0.45479,646,402,146,422,2,22,354,98,78
0.4548,646,402,146,422,2,22,354,98,78
0.45481,646,402,146,422,2,22,354,98,78
0.45482,646,402,146,422,2,22,354,98,78
0.45483,646,402,146,422,2,22,354,98,78
0.45484,646,402,146,422,2,22,354,98,78
0.45485,646,402,146,422,2,22,354,98,78
0.45486,646,402,146,422,2,22,354,98,78
0.45487,647,402,147,422,2,22,353,98,78
0.45488,646,402,146,422,2,22,354,98,78
0.45489,646,402,146,422,2,22,354,98,78
0.4549,645,402,145,422,2,22,355,98,78
0.45491,644,402,144,422,2,22,356,98,78
0.45492,642,402,142,422,2,22,358,98,78
0.45493,642,402,142,422,2,22,358,98,78
0.45494,642,402,142,422,2,22,358,98,78
0.45495,643,402,143,422,2,22,357,98,78
0.45496,643,402,143,422,2,22,357,98,78
0.45497,644,402,144,422,2,22,356,98,78
0.45498,644,402,144,422,2,22,356,98,78
0.45499,644,402,144,422,2,22,356,98,78
0.455,645,402,145,422,2,22,355,98,78
0.45501,645,402,145,421,2,21,355,98,79
0.45502,645,402,145,421,2,21,355,98,79
0.45503,645,402,145,421,2,21,355,98,79
0.45504,645,402,145,421,2,21,355,98,79
0.45505,645,402,145,421,2,21,355,98,79
0.45506,645,402,145,421,2,21,355,98,79
0.45507,645,402,145,421,2,21,355,98,79
0.45508,645,402,145,421,2,21,355,98,79
0.45509,645,402,145,421,2,21,355,98,79
0.4551,645,402,145,421,2,21,355,98,79
0.45511,645,402,145,421,2,21,355,98,79
0.45512,645,401,145,421,1,21,355,99,79
0.45513,645,401,145,421,1,21,355,99,79
0.45514,645,401,145,421,1,21,355,99,79
0.45515,645,401,145,421,1,21,355,99,79
0.45516,645,401,145,421,1,21,355,99,79
0.45517,645,401,145,421,1,21,355,99,79
0.45518,645,402,145,421,2,21,355,98,79
0.45519,644,402,144,421,2,21,356,98,79
0.4552,644,402,144,421,2,21,356,98,79
0.45521,644,402,144,421,2,21,356,98,79
0.45522,644,402,144,421,2,21,356,98,79
0.45523,644,402,144,421,2,21,356,98,79
0.45524,644,402,144,421,2,21,356,98,79
0.45525,644,402,144,421,2,21,356,98,79
0.45526,644,402,144,420,2,20,356,98,80
0.45527,644,402,144,420,2,20,356,98,80
0.45528,644,402,144,420,2,20,356,98,80
0.45529,644,402,144,420,2,20,356,98,80
0.4553,644,402,144,420,2,20,356,98,80
0.45531,644,402,144,420,2,20,356,98,80
0.45532,644,402,144,420,2,20,356,98,80
0.45533,644,402,144,420,2,20,356,98,80
0.45534,644,402,144,420,2,20,356,98,80
0.45535,644,402,144,420,2,20,356,98,80
0.45536,644,402,144,420,2,20,356,98,80
0.45537,644,402,144,420,2,20,356,98,80
0.45538,644,402,144,420,2,20,356,98,80
0.45539,644,402,144,420,2,20,356,98,80
0.4554,643,402,143,419,2,19,357,98,81
0.45541,643,402,143,419,2,19,357,98,81
0.45542,643,402,143,419,2,19,357,98,81
0.45543,643,402,143,419,2,19,357,98,81
0.45544,643,402,143,419,2,19,357,98,81
0.45545,643,401,143,418,1,18,357,99,82
0.45546,642,401,142,418,1,18,358,99,82
0.45547,643,401,143,418,1,18,357,99,82
0.45548,643,401,143,418,1,18,357,99,82
0.45549,643,401,143,419,1,19,357,99,81
0.4555,642,401,142,419,1,19,358,99,81
0.45551,642,401,142,419,1,19,358,99,81
0.45552,642,401,142,419,1,19,358,99,81
0.45553,642,401,142,419,1,19,358,99,81
0.45554,642,401,142,420,1,20,358,99,80
0.45555,642,401,142,420,1,20,358,99,80
0.45556,642,401,142,420,1,20,358,99,80
0.45557,642,401,142,421,1,21,358,99,79
0.45558,642,401,142,421,1,21,358,99,79
0.45559,642,401,142,421,1,21,358,99,79
0.4556,642,401,142,421,1,21,358,99,79
0.45561,642,401,142,421,1,21,358,99,79
0.45562,641,401,141,421,1,21,359,99,79
0.45563,641,401,141,421,1,21,359,99,79
0.45564,641,401,141,421,1,21,359,99,79
0.45565,641,401,141,421,1,21,359,99,79
0.45566,641,401,141,421,1,21,359,99,79
0.45567,641,401,141,421,1,21,359,99,79
0.45568,641,401,141,421,1,21,359,99,79
0.45569,641,401,141,421,1,21,359,99,79
0.4557,641,401,141,421,1,21,359,99,79
0.45571,641,401,141,421,1,21,359,99,79
0.45572,641,401,141,421,1,21,359,99,79
0.45573,642,401,142,421,1,21,358,99,79
0.45574,642,401,142,421,1,21,358,99,79
0.45575,642,401,142,421,1,21,358,99,79
0.45576,642,401,142,421,1,21,358,99,79
0.45577,642,401,142,421,1,21,358,99,79
0.45578,642,401,142,421,1,21,358,99,79
0.45579,642,401,142,421,1,21,358,99,79
0.4558,642,401,142,421,1,21,358,99,79
0.45581,643,401,143,421,1,21,357,99,79
0.45582,643,401,143,421,1,21,357,99,79
0.45583,643,401,143,421,1,21,357,99,79
0.45584,643,401,143,421,1,21,357,99,79
0.45585,643,401,143,421,1,21,357,99,79
0.45586,645,401,145,421,1,21,355,99,79
0.45587,645,400,145,421,0,21,355,100,79
0.45588,645,400,145,421,0,21,355,100,79
0.45589,645,400,145,421,0,21,355,100,79
0.4559,645,400,145,421,0,21,355,100,79
0.45591,645,400,145,421,0,21,355,100,79
0.45592,646,400,146,421,0,21,354,100,79
0.45593,645,400,145,421,0,21,355,100,79
0.45594,645,400,145,420,0,20,355,100,80
0.45595,645,400,145,420,0,20,355,100,80
0.45596,645,400,145,420,0,20,355,100,80
0.45597,646,400,146,420,0,20,354,100,80
0.45598,646,400,146,420,0,20,354,100,80
0.45599,647,400,147,420,0,20,353,100,80
0.456,647,400,147,420,0,20,353,100,80
0.45601,647,400,147,420,0,20,353,100,80
0.45602,646,401,146,419,1,19,354,99,81
0.45603,646,401,146,419,1,19,354,99,81
0.45604,646,401,146,419,1,19,354,99,81
0.45605,646,401,146,419,1,19,354,99,81
0.45606,646,401,146,419,1,19,354,99,81
0.45607,646,401,146,419,1,19,354,99,81
0.45608,646,401,146,419,1,19,354,99,81
0.45609,646,401,146,420,1,20,354,99,80
0.4561,646,402,146,420,2,20,354,98,80
0.45611,646,402,146,420,2,20,354,98,80
0.45612,646,402,146,419,2,19,354,98,81
0.45613,646,402,146,419,2,19,354,98,81
0.45614,646,402,146,419,2,19,354,98,81
0.45615,647,402,147,419,2,19,353,98,81
0.45616,647,400,147,419,0,19,353,100,81
0.45617,647,400,147,419,0,19,353,100,81
0.45618,647,400,147,419,0,19,353,100,81
0.45619,647,400,147,419,0,19,353,100,81
0.4562,647,400,147,419,0,19,353,100,81
0.45621,647,400,147,418,0,18,353,100,82
0.45622,648,400,148,418,0,18,352,100,82
0.45623,648,400,148,418,0,18,352,100,82
0.45624,647,400,147,418,0,18,353,100,82
0.45625,647,400,147,418,0,18,353,100,82
0.45626,647,400,147,418,0,18,353,100,82
0.45627,647,400,147,418,0,18,353,100,82
0.45628,647,400,147,418,0,18,353,100,82
0.45629,647,400,147,418,0,18,353,100,82
0.4563,647,400,147,418,0,18,353,100,82
0.45631,647,401,147,418,1,18,353,99,82
0.45632,647,401,147,418,1,18,353,99,82
0.45633,647,401,147,418,1,18,353,99,82
0.45634,647,401,147,418,1,18,353,99,82
0.45635,647,401,147,418,1,18,353,99,82
0.45636,646,401,146,418,1,18,354,99,82
0.45637,645,401,145,418,1,18,355,99,82
0.45638,645,401,145,418,1,18,355,99,82
0.45639,644,401,144,418,1,18,356,99,82
0.4564,644,401,144,418,1,18,356,99,82
0.45641,644,401,144,419,1,19,356,99,81
0.45642,644,401,144,419,1,19,356,99,81
0.45643,644,401,144,419,1,19,356,99,81
0.45644,644,401,144,419,1,19,356,99,81
0.45645,644,401,144,419,1,19,356,99,81
0.45646,644,401,144,419,1,19,356,99,81
0.45647,644,401,144,420,1,20,356,99,80
0.45648,644,402,144,420,2,20,356,98,80
0.45649,644,402,144,420,2,20,356,98,80
0.4565,643,402,143,420,2,20,357,98,80
0.45651,643,402,143,420,2,20,357,98,80
0.45652,643,402,143,420,2,20,357,98,80
0.45653,643,402,143,420,2,20,357,98,80
0.45654,643,402,143,420,2,20,357,98,80
0.45655,643,402,143,420,2,20,357,98,80
0.45656,643,402,143,420,2,20,357,98,80
0.45657,643,402,143,421,2,21,357,98,79
0.45658,643,402,143,421,2,21,357,98,79
0.45659,643,402,143,421,2,21,357,98,79
0.4566,643,402,143,421,2,21,357,98,79
0.45661,643,402,143,422,2,22,357,98,78
0.45662,643,402,143,422,2,22,357,98,78
0.45663,643,402,143,422,2,22,357,98,78
0.45664,643,402,143,422,2,22,357,98,78
0.45665,643,402,143,422,2,22,357,98,78
0.45666,644,402,144,422,2,22,356,98,78
0.45667,643,402,143,422,2,22,357,98,78
0.45668,643,402,143,422,2,22,357,98,78
0.45669,643,402,143,422,2,22,357,98,78
0.4567,643,402,143,422,2,22,357,98,78
0.45671,643,402,143,422,2,22,357,98,78
0.45672,644,402,144,422,2,22,356,98,78
0.45673,645,402,145,422,2,22,355,98,78
0.45674,645,402,145,422,2,22,355,98,78
0.45675,645,402,145,422,2,22,355,98,78
0.45676,644,402,144,422,2,22,356,98,78
0.45677,644,402,144,422,2,22,356,98,78
0.45678,643,402,143,422,2,22,357,98,78
0.45679,643,401,143,423,1,23,357,99,77
0.4568,644,401,144,423,1,23,356,99,77
0.45681,644,401,144,423,1,23,356,99,77
0.45682,645,400,145,423,0,23,355,100,77
0.45683,645,400,145,423,0,23,355,100,77
0.45684,645,400,145,423,0,23,355,100,77
0.45685,645,400,145,422,0,22,355,100,78
0.45686,645,400,145,422,0,22,355,100,78
0.45687,645,400,145,422,0,22,355,100,78
0.45688,645,400,145,422,0,22,355,100,78
0.45689,645,400,145,422,0,22,355,100,78
0.4569,645,400,145,422,0,22,355,100,78
0.45691,645,400,145,422,0,22,355,100,78
0.45692,644,400,144,422,0,22,356,100,78
0.45693,644,400,144,422,0,22,356,100,78
0.45694,644,400,144,422,0,22,356,100,78
0.45695,645,400,145,422,0,22,355,100,78
0.45696,645,400,145,422,0,22,355,100,78
0.45697,645,400,145,422,0,22,355,100,78
0.45698,645,400,145,422,0,22,355,100,78
0.45699,645,401,145,422,1,22,355,99,78
0.457,646,401,146,422,1,22,354,99,78
0.45701,645,401,145,422,1,22,355,99,78
0.45702,646,401,146,422,1,22,354,99,78
0.45703,646,402,146,422,2,22,354,98,78
0.45704,647,402,147,422,2,22,353,98,78
0.45705,648,402,148,422,2,22,352,98,78
0.45706,647,402,147,422,2,22,353,98,78
0.45707,647,402,147,422,2,22,353,98,78
0.45708,647,402,147,422,2,22,353,98,78
0.45709,647,402,147,422,2,22,353,98,78
0.4571,647,402,147,422,2,22,353,98,78
0.45711,647,402,147,422,2,22,353,98,78
0.45712,647,402,147,422,2,22,353,98,78
0.45713,647,402,147,422,2,22,353,98,78
0.45714,647,402,147,422,2,22,353,98,78
0.45715,647,402,147,422,2,22,353,98,78
0.45716,647,402,147,422,2,22,353,98,78
0.45717,646,402,146,422,2,22,354,98,78
0.45718,647,402,147,422,2,22,353,98,78
0.45719,646,402,146,422,2,22,354,98,78
0.4572,646,402,146,422,2,22,354,98,78
0.45721,645,402,145,422,2,22,355,98,78
0.45722,645,402,145,422,2,22,355,98,78
0.45723,645,402,145,422,2,22,355,98,78
0.45724,645,402,145,422,2,22,355,98,78
0.45725,645,402,145,422,2,22,355,98,78
0.45726,644,402,144,422,2,22,356,98,78
0.45727,644,402,144,422,2,22,356,98,78
0.45728,644,402,144,422,2,22,356,98,78
0.45729,644,402,144,422,2,22,356,98,78
0.4573,644,402,144,423,2,23,356,98,77
0.45731,644,402,144,423,2,23,356,98,77
0.45732,644,402,144,423,2,23,356,98,77
0.45733,644,402,144,423,2,23,356,98,77
0.45734,644,402,144,423,2,23,356,98,77
0.45735,644,402,144,423,2,23,356,98,77
0.45736,644,402,144,423,2,23,356,98,77
0.45737,643,402,143,423,2,23,357,98,77
0.45738,643,402,143,423,2,23,357,98,77
0.45739,643,402,143,423,2,23,357,98,77
0.4574,643,402,143,423,2,23,357,98,77
0.45741,643,402,143,423,2,23,357,98,77
0.45742,643,402,143,423,2,23,357,98,77
0.45743,643,403,143,423,3,23,357,97,77
0.45744,643,403,143,423,3,23,357,97,77
0.45745,643,403,143,423,3,23,357,97,77
0.45746,643,404,143,423,4,23,357,96,77
0.45747,643,404,143,423,4,23,357,96,77
0.45748,642,404,142,423,4,23,358,96,77
0.45749,642,404,142,423,4,23,358,96,77
0.4575,642,404,142,423,4,23,358,96,77
0.45751,642,404,142,423,4,23,358,96,77
0.45752,642,404,142,423,4,23,358,96,77
0.45753,641,403,141,423,3,23,359,97,77
0.45754,641,403,141,422,3,22,359,97,78
0.45755,641,403,141,422,3,22,359,97,78
0.45756,641,403,141,422,3,22,359,97,78
0.45757,641,403,141,422,3,22,359,97,78
0.45758,641,403,141,422,3,22,359,97,78
0.45759,641,403,141,422,3,22,359,97,78
0.4576,641,403,141,422,3,22,359,97,78
0.45761,641,404,141,422,4,22,359,96,78
0.45762,640,405,140,422,5,22,360,95,78
0.45763,640,405,140,422,5,22,360,95,78
0.45764,639,405,139,422,5,22,361,95,78
0.45765,640,405,140,422,5,22,360,95,78
0.45766,640,405,140,422,5,22,360,95,78
0.45767,640,405,140,422,5,22,360,95,78
0.45768,640,405,140,422,5,22,360,95,78
0.45769,640,405,140,422,5,22,360,95,78
0.4577,640,405,140,422,5,22,360,95,78
0.45771,640,405,140,422,5,22,360,95,78
0.45772,640,404,140,422,4,22,360,96,78
0.45773,640,404,140,422,4,22,360,96,78
0.45774,640,404,140,422,4,22,360,96,78
0.45775,640,403,140,422,3,22,360,97,78
0.45776,640,403,140,422,3,22,360,97,78
0.45777,640,403,140,422,3,22,360,97,78
0.45778,639,402,139,422,2,22,361,98,78
0.45779,639,401,139,422,1,22,361,99,78
0.4578,639,401,139,422,1,22,361,99,78
0.45781,639,401,139,422,1,22,361,99,78
0.45782,639,401,139,422,1,22,361,99,78
0.45783,639,401,139,422,1,22,361,99,78
0.45784,639,401,139,422,1,22,361,99,78
0.45785,639,401,139,421,1,21,361,99,79
0.45786,639,401,139,421,1,21,361,99,79
0.45787,639,401,139,421,1,21,361,99,79
0.45788,639,401,139,421,1,21,361,99,79
0.45789,639,401,139,421,1,21,361,99,79
0.4579,639,401,139,421,1,21,361,99,79
0.45791,639,401,139,421,1,21,361,99,79
0.45792,639,401,139,421,1,21,361,99,79
0.45793,639,401,139,421,1,21,361,99,79
0.45794,639,401,139,421,1,21,361,99,79
0.45795,639,400,139,421,0,21,361,100,79
0.45796,639,400,139,422,0,22,361,100,78
0.45797,639,400,139,422,0,22,361,100,78
0.45798,640,400,140,422,0,22,360,100,78
0.45799,640,400,140,422,0,22,360,100,78
0.458,640,400,140,422,0,22,360,100,78
0.45801,640,400,140,422,0,22,360,100,78
0.45802,640,400,140,422,0,22,360,100,78
0.45803,640,400,140,423,0,23,360,100,77
0.45804,640,400,140,423,0,23,360,100,77
0.45805,640,400,140,422,0,22,360,100,78
0.45806,640,400,140,421,0,21,360,100,79
0.45807,640,400,140,421,0,21,360,100,79
0.45808,640,401,140,421,1,21,360,99,79
0.45809,640,402,140,421,2,21,360,98,79
0.4581,640,402,140,420,2,20,360,98,80
0.45811,640,402,140,420,2,20,360,98,80
0.45812,640,402,140,420,2,20,360,98,80
0.45813,640,402,140,420,2,20,360,98,80
0.45814,640,402,140,420,2,20,360,98,80
0.45815,640,401,140,420,1,20,360,99,80
0.45816,641,401,141,420,1,20,359,99,80
0.45817,641,401,141,419,1,19,359,99,81
0.45818,641,401,141,419,1,19,359,99,81
0.45819,641,401,141,419,1,19,359,99,81
0.4582,641,401,141,419,1,19,359,99,81
0.45821,641,401,141,419,1,19,359,99,81
0.45822,641,401,141,419,1,19,359,99,81
