TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:cd4	DIMERS W:cd4	
0.00632	827	77	326	78	11	1	76	0	
0.00633	827	77	326	78	11	1	76	0	
0.00634	827	78	325	80	11	2	75	0	
0.00635	827	78	325	80	11	2	74	0	
0.00636	827	78	325	80	11	2	74	0	
0.00637	826	79	324	81	12	2	74	0	
0.00638	825	80	323	82	12	2	74	0	
0.00639	825	80	323	82	12	2	75	0	
0.0064	824	81	322	83	12	2	75	0	
0.00641	824	81	322	83	12	2	75	0	
0.00642	823	82	321	84	12	2	75	0	
0.00643	823	82	321	84	12	2	75	0	
0.00644	822	83	320	85	12	2	75	0	
0.00645	820	84	319	85	12	1	75	0	
0.00646	820	84	319	85	12	1	75	0	
0.00647	820	84	319	85	12	1	75	0	
0.00648	820	84	319	85	12	1	75	0	
0.00649	819	85	318	86	12	1	75	0	
0.0065	819	85	318	86	12	1	75	0	
0.00651	819	85	318	86	12	1	75	0	
0.00652	819	85	318	86	12	1	75	0	
0.00653	819	84	318	85	12	1	74	0	
0.00654	818	85	317	86	12	1	74	0	
0.00655	818	85	317	86	12	1	74	0	
0.00656	817	86	316	87	13	1	73	0	
0.00657	817	86	316	87	13	1	73	0	
0.00658	817	86	316	87	13	1	73	0	
0.00659	817	86	316	87	13	1	73	0	
0.0066	817	85	316	86	13	1	72	0	
0.00661	818	84	317	85	13	1	72	0	
0.00662	818	84	317	85	13	1	72	0	
0.00663	818	84	317	85	13	1	72	0	
0.00664	818	84	317	85	13	1	72	0	
0.00665	819	83	318	84	13	1	72	0	
0.00666	819	83	318	84	13	1	72	0	
0.00667	819	83	318	84	13	1	72	0	
0.00668	819	83	318	84	13	1	72	0	
0.00669	818	84	317	85	13	1	72	0	
0.0067	818	85	317	86	14	1	72	0	
0.00671	818	85	317	86	14	1	72	0	
0.00672	818	85	317	86	14	1	72	0	
0.00673	818	85	317	86	14	1	72	0	
0.00674	818	85	317	86	14	1	72	0	
0.00675	818	85	317	86	14	1	72	0	
0.00676	818	85	317	86	14	1	71	0	
0.00677	818	85	317	86	14	1	71	0	
0.00678	818	85	317	86	14	1	71	0	
0.00679	818	85	317	86	14	1	70	0	
0.0068	819	84	318	85	14	1	70	0	
0.00681	819	83	318	84	13	1	70	0	
0.00682	819	83	318	84	13	1	70	0	
0.00683	820	82	318	84	12	1	70	1	
0.00684	820	82	318	84	12	1	70	1	
0.00685	819	83	317	85	12	1	70	1	
0.00686	818	83	317	84	12	0	70	1	
0.00687	818	82	317	83	11	0	70	1	
0.00688	817	82	317	82	11	0	70	0	
0.00689	817	82	317	82	11	0	70	0	
0.0069	817	82	317	82	11	0	70	0	
0.00691	817	82	317	82	11	0	69	0	
0.00692	817	82	317	82	11	0	69	0	
0.00693	816	83	316	83	11	0	69	0	
0.00694	817	83	316	84	11	1	69	0	
0.00695	817	83	316	84	11	1	69	0	
0.00696	817	83	316	84	11	1	69	0	
0.00697	816	84	315	85	11	1	69	0	
0.00698	816	84	315	85	11	1	69	0	
0.00699	814	86	313	87	11	1	69	0	
0.007	814	86	313	87	11	1	69	0	
0.00701	814	86	313	87	11	1	69	0	
0.00702	814	86	313	87	11	1	68	0	
0.00703	814	86	313	87	11	1	68	0	
0.00704	814	85	313	86	11	1	67	0	
0.00705	814	85	313	86	11	1	67	0	
0.00706	813	86	312	87	11	1	67	0	
0.00707	813	86	312	87	11	1	67	0	
0.00708	813	86	312	87	11	1	67	0	
0.00709	813	86	312	87	11	1	67	0	
0.0071	813	86	312	87	11	1	67	0	
0.00711	814	85	313	86	11	1	67	0	
0.00712	814	85	313	86	11	1	67	0	
0.00713	812	87	311	88	11	1	67	0	
0.00714	811	89	310	90	11	1	68	0	
0.00715	811	89	310	90	11	1	68	0	
0.00716	811	89	310	90	11	1	68	0	
0.00717	810	90	309	91	11	1	68	0	
0.00718	809	90	308	91	11	1	67	0	
0.00719	809	90	308	91	11	1	67	0	
0.0072	808	90	308	90	11	0	67	0	
0.00721	807	91	307	91	11	0	67	0	
0.00722	807	91	307	91	11	0	67	0	
0.00723	807	91	307	91	11	0	67	0	
0.00724	807	91	307	91	11	0	67	0	
0.00725	807	91	307	91	11	0	67	0	
0.00726	807	91	307	91	11	0	67	0	
0.00727	807	91	307	91	11	0	67	0	
0.00728	807	91	307	91	11	0	67	0	
0.00729	807	91	307	91	11	0	67	0	
0.0073	807	91	307	91	11	0	67	0	
0.00731	807	91	307	91	11	0	67	0	
0.00732	807	91	307	91	11	0	67	0	
0.00733	807	91	307	91	11	0	67	0	
0.00734	807	91	307	91	11	0	67	0	
0.00735	807	91	307	91	11	0	66	0	
0.00736	807	91	307	91	11	0	66	0	
0.00737	807	91	307	91	11	0	66	0	
0.00738	807	90	307	90	10	0	66	0	
0.00739	807	90	307	90	10	0	66	0	
0.0074	806	91	306	91	10	0	66	0	
0.00741	806	91	306	91	10	0	66	0	
0.00742	806	91	306	91	10	0	66	0	
0.00743	806	91	306	91	10	0	66	0	
0.00744	805	92	305	92	10	0	66	0	
0.00745	805	92	305	92	10	0	66	0	
0.00746	806	93	305	93	11	0	66	0	
0.00747	806	93	305	93	11	0	66	0	
0.00748	806	93	305	93	11	0	65	0	
0.00749	806	93	305	93	11	0	65	0	
0.0075	805	93	305	93	11	0	65	0	
0.00751	806	93	305	94	11	1	65	0	
0.00752	806	93	305	94	11	1	65	0	
0.00753	806	93	305	94	11	1	65	0	
0.00754	806	94	305	95	12	1	65	0	
0.00755	806	94	305	95	12	1	65	0	
0.00756	807	94	305	96	12	2	65	0	
0.00757	806	95	304	97	12	2	65	0	
0.00758	806	95	304	97	12	2	65	0	
0.00759	805	96	303	98	12	2	65	0	
0.0076	805	96	303	98	12	2	65	0	
0.00761	805	97	303	99	13	2	65	0	
0.00762	805	96	303	98	13	2	64	0	
0.00763	805	96	303	98	13	2	64	0	
0.00764	805	96	303	98	13	2	64	0	
0.00765	805	96	303	98	13	2	64	0	
0.00766	804	97	302	99	13	2	64	0	
0.00767	804	97	302	99	13	2	64	0	
0.00768	803	99	301	101	14	2	64	0	
0.00769	802	99	301	100	14	1	64	0	
0.0077	801	100	300	101	14	1	64	0	
0.00771	801	100	299	102	13	1	65	1	
0.00772	801	100	299	102	13	1	65	1	
0.00773	801	100	299	102	13	1	65	1	
0.00774	801	100	299	102	13	1	65	1	
0.00775	802	99	300	101	13	1	65	1	
0.00776	803	98	301	100	13	1	65	1	
0.00777	803	98	301	100	13	1	65	1	
0.00778	803	97	301	99	13	1	64	1	
0.00779	803	97	301	99	13	1	64	1	
0.0078	803	97	301	99	13	1	64	1	
0.00781	803	97	301	99	13	1	64	1	
0.00782	803	97	301	99	13	1	64	1	
0.00783	803	97	301	99	13	1	64	1	
0.00784	803	96	301	98	12	1	63	1	
0.00785	803	96	301	98	12	1	63	1	
0.00786	803	96	301	98	12	1	63	1	
0.00787	803	96	301	98	12	1	63	1	
0.00788	802	97	300	99	12	1	63	1	
0.00789	802	97	300	99	12	1	63	1	
0.0079	801	97	300	98	12	1	63	0	
0.00791	801	97	300	98	12	1	63	0	
0.00792	801	97	300	98	12	1	63	0	
0.00793	801	97	300	98	12	1	63	0	
0.00794	799	98	298	99	12	1	62	0	
0.00795	800	97	298	99	12	1	61	1	
0.00796	800	97	298	99	12	1	61	1	
0.00797	800	97	298	99	12	1	62	1	
0.00798	800	96	298	98	11	1	62	1	
0.00799	798	98	296	100	11	1	62	1	
0.008	798	98	296	100	11	1	62	1	
0.00801	797	99	295	101	11	1	62	1	
0.00802	796	101	294	103	12	1	62	1	
0.00803	796	101	294	103	12	1	62	1	
0.00804	796	100	294	102	11	1	62	1	
0.00805	796	100	294	102	11	1	62	1	
0.00806	796	100	294	102	11	1	61	1	
0.00807	796	100	294	102	11	1	61	1	
0.00808	796	100	294	102	11	1	61	1	
0.00809	795	101	293	103	11	1	61	1	
0.0081	795	101	293	103	11	1	61	1	
0.00811	795	101	293	103	11	1	61	1	
0.00812	795	101	293	103	11	1	61	1	
0.00813	795	101	293	103	11	1	61	1	
0.00814	795	101	293	103	11	1	61	1	
0.00815	793	102	292	103	11	0	61	1	
0.00816	793	102	292	103	11	0	61	1	
0.00817	793	102	292	103	11	0	61	1	
0.00818	793	101	292	102	10	0	61	1	
0.00819	793	101	292	102	10	0	61	1	
0.0082	793	101	292	102	10	0	61	1	
0.00821	793	101	292	102	10	0	61	1	
0.00822	791	103	290	104	10	0	61	1	
0.00823	790	104	289	105	10	0	61	1	
0.00824	790	104	289	105	10	0	61	1	
0.00825	791	104	289	106	10	0	61	2	
0.00826	791	104	289	106	9	0	61	2	
0.00827	791	103	289	105	9	0	60	2	
0.00828	791	103	289	105	9	0	60	2	
0.00829	791	103	289	105	9	0	60	2	
0.0083	791	103	289	105	9	0	60	2	
0.00831	790	104	288	106	9	0	60	2	
0.00832	790	103	288	105	8	0	60	2	
0.00833	790	103	288	105	9	0	59	2	
0.00834	788	104	287	105	9	0	59	1	
0.00835	788	104	287	105	9	0	59	1	
0.00836	788	103	287	104	8	0	60	1	
0.00837	788	103	287	104	8	0	60	1	
0.00838	787	104	286	105	8	0	60	1	
0.00839	787	104	286	105	7	0	60	1	
0.0084	786	106	285	107	8	0	60	1	
0.00841	786	106	285	107	8	0	60	1	
0.00842	785	107	284	108	8	0	60	1	
0.00843	785	107	284	108	8	0	60	1	
0.00844	785	107	284	108	8	0	60	1	
0.00845	785	107	284	108	8	0	60	1	
0.00846	785	106	284	107	8	0	59	1	
0.00847	784	107	283	108	8	0	59	1	
0.00848	783	107	283	107	8	0	59	0	
0.00849	784	106	284	106	8	0	59	0	
0.0085	784	107	284	107	9	0	59	0	
0.00851	784	107	284	107	9	0	59	0	
0.00852	784	107	284	107	9	0	59	0	
0.00853	784	107	284	107	9	0	59	0	
0.00854	784	107	284	107	9	0	59	0	
0.00855	784	107	284	107	9	0	59	0	
0.00856	784	107	284	107	9	0	59	0	
0.00857	784	107	284	107	9	0	59	0	
0.00858	784	107	284	107	9	0	59	0	
0.00859	783	108	283	108	9	0	59	0	
0.0086	782	109	282	109	9	0	59	0	
0.00861	782	109	282	109	9	0	59	0	
0.00862	781	110	281	110	9	0	59	0	
0.00863	781	111	281	111	10	0	59	0	
0.00864	781	111	281	111	10	0	59	0	
0.00865	780	112	280	112	10	0	59	0	
0.00866	781	111	281	111	10	0	59	0	
0.00867	781	111	281	111	10	0	59	0	
0.00868	781	111	281	111	10	0	59	0	
0.00869	781	111	281	111	10	0	58	0	
0.0087	781	111	281	111	10	0	58	0	
0.00871	781	111	281	111	10	0	58	0	
0.00872	781	111	281	111	10	0	58	0	
0.00873	781	111	281	111	10	0	58	0	
0.00874	781	111	281	111	10	0	58	0	
0.00875	781	111	281	111	10	0	58	0	
0.00876	781	110	281	110	9	0	58	0	
0.00877	781	110	281	110	9	0	58	0	
0.00878	781	110	281	110	9	0	58	0	
0.00879	781	109	281	109	8	0	58	0	
0.0088	781	109	281	109	8	0	58	0	
0.00881	781	109	281	109	8	0	58	0	
0.00882	780	109	280	109	7	0	58	0	
0.00883	780	109	280	109	7	0	58	0	
0.00884	778	111	278	111	7	0	58	0	
0.00885	778	111	278	111	7	0	58	0	
0.00886	778	111	278	111	7	0	58	0	
0.00887	778	111	278	111	7	0	58	0	
0.00888	778	111	278	111	7	0	58	0	
0.00889	778	111	278	111	7	0	58	0	
0.0089	778	111	278	111	7	0	58	0	
0.00891	778	111	278	111	7	0	58	0	
0.00892	778	111	278	111	7	0	58	0	
0.00893	778	111	278	111	7	0	58	0	
0.00894	778	111	278	111	7	0	58	0	
0.00895	778	111	278	111	7	0	58	0	
0.00896	778	111	278	111	7	0	58	0	
0.00897	778	111	278	111	7	0	58	0	
0.00898	779	110	279	110	7	0	57	0	
0.00899	779	110	279	110	7	0	57	0	
0.009	779	110	279	110	7	0	57	0	
0.00901	779	109	279	109	7	0	56	0	
0.00902	779	109	279	109	7	0	56	0	
0.00903	779	108	279	108	7	0	55	0	
0.00904	779	108	279	108	7	0	55	0	
0.00905	779	110	279	110	8	0	55	0	
0.00906	779	110	279	110	8	0	55	0	
0.00907	779	110	279	110	8	0	55	0	
0.00908	779	110	279	110	8	0	55	0	
0.00909	779	110	279	110	8	0	55	0	
0.0091	779	110	279	110	8	0	55	0	
0.00911	779	109	279	109	7	0	55	0	
0.00912	779	109	279	109	7	0	55	0	
0.00913	779	109	279	109	7	0	55	0	
0.00914	777	111	277	111	7	0	55	0	
0.00915	778	110	278	110	7	0	55	0	
0.00916	778	110	278	110	7	0	55	0	
0.00917	778	110	278	110	7	0	55	0	
0.00918	778	110	278	110	7	0	55	0	
0.00919	778	109	278	109	6	0	55	0	
0.0092	778	109	278	109	6	0	55	0	
0.00921	778	109	278	109	6	0	55	0	
0.00922	777	110	277	110	7	0	55	0	
0.00923	777	110	277	110	7	0	55	0	
0.00924	777	110	277	110	7	0	55	0	
0.00925	777	110	277	110	7	0	55	0	
0.00926	776	111	276	111	7	0	55	0	
0.00927	776	110	276	110	6	0	55	0	
0.00928	776	110	276	110	6	0	55	0	
0.00929	776	110	276	110	6	0	55	0	
0.0093	776	110	276	110	6	0	55	0	
0.00931	777	109	277	109	6	0	55	0	
0.00932	777	109	277	109	6	0	55	0	
0.00933	776	110	276	110	6	0	55	0	
0.00934	776	110	276	110	6	0	55	0	
0.00935	776	109	276	109	5	0	55	0	
0.00936	776	109	276	109	5	0	55	0	
0.00937	775	110	275	110	5	0	55	0	
0.00938	775	110	275	110	5	0	55	0	
0.00939	775	110	275	110	5	0	55	0	
0.0094	776	110	275	111	5	0	55	1	
0.00941	776	109	275	110	5	0	54	1	
0.00942	776	109	275	110	5	0	53	1	
0.00943	775	109	275	109	5	0	53	0	
0.00944	775	109	275	109	5	0	53	0	
0.00945	775	109	275	109	5	0	53	0	
0.00946	775	109	275	109	5	0	53	0	
0.00947	776	108	276	108	5	0	53	0	
0.00948	776	108	276	108	5	0	53	0	
0.00949	776	108	276	108	5	0	53	0	
0.0095	776	108	276	108	5	0	53	0	
0.00951	776	108	276	108	5	0	52	0	
0.00952	776	108	276	108	5	0	52	0	
0.00953	776	108	276	108	5	0	52	0	
0.00954	777	108	276	109	5	1	52	0	
0.00955	777	108	276	109	5	1	52	0	
0.00956	777	108	276	109	5	1	52	0	
0.00957	776	109	275	110	5	1	52	0	
0.00958	776	109	275	110	5	1	52	0	
0.00959	776	109	275	110	5	1	52	0	
0.0096	774	110	273	111	5	1	51	0	
0.00961	774	110	273	111	5	1	51	0	
0.00962	774	110	273	111	5	1	51	0	
0.00963	774	110	273	111	5	1	51	0	
0.00964	775	109	273	111	5	2	50	0	
0.00965	775	109	273	111	6	2	50	0	
0.00966	775	109	273	111	6	2	50	0	
0.00967	774	109	273	110	6	1	50	0	
0.00968	773	110	272	111	6	1	50	0	
0.00969	772	111	271	112	6	1	50	0	
0.0097	772	111	271	112	6	1	50	0	
0.00971	771	111	271	111	6	0	51	0	
0.00972	771	112	271	112	7	0	51	0	
0.00973	771	112	271	112	7	0	51	0	
0.00974	770	113	270	113	7	0	51	0	
0.00975	770	113	270	113	7	0	51	0	
0.00976	770	113	270	113	7	0	51	0	
0.00977	770	113	270	113	7	0	51	0	
0.00978	770	112	270	112	7	0	50	0	
0.00979	770	112	270	112	7	0	50	0	
0.0098	770	112	270	112	7	0	50	0	
0.00981	770	112	270	112	7	0	50	0	
0.00982	770	112	270	112	7	0	50	0	
0.00983	770	112	270	112	7	0	50	0	
0.00984	770	112	270	112	7	0	50	0	
0.00985	770	112	270	112	7	0	50	0	
0.00986	770	112	270	112	7	0	50	0	
0.00987	770	112	270	112	7	0	50	0	
0.00988	770	112	270	112	7	0	50	0	
0.00989	770	112	270	112	7	0	50	0	
0.0099	770	112	270	112	7	0	50	0	
0.00991	770	112	270	112	8	0	50	0	
0.00992	770	112	270	112	8	0	50	0	
0.00993	770	112	270	112	8	0	50	0	
0.00994	770	112	270	112	8	0	50	0	
0.00995	770	112	270	112	8	0	50	0	
0.00996	770	112	270	112	8	0	50	0	
0.00997	770	111	270	111	7	0	50	0	
0.00998	770	111	270	111	7	0	50	0	
0.00999	770	111	270	111	7	0	50	0	
0.01	770	111	270	111	7	0	50	0	
0.01001	770	111	270	111	7	0	50	0	
0.01002	770	111	270	111	7	0	50	0	
0.01003	769	111	269	111	6	0	50	0	
0.01004	769	111	269	111	6	0	50	0	
0.01005	769	111	269	111	6	0	50	0	
0.01006	769	111	269	111	6	0	50	0	
0.01007	769	111	269	111	6	0	50	0	
0.01008	769	110	269	110	6	0	49	0	
0.01009	769	110	269	110	6	0	49	0	
0.0101	769	110	269	110	6	0	49	0	
0.01011	769	110	269	110	6	0	49	0	
0.01012	769	110	269	110	6	0	49	0	
0.01013	769	108	269	108	5	0	48	0	
0.01014	769	108	269	108	5	0	48	0	
0.01015	769	108	269	108	5	0	48	0	
0.01016	768	109	268	109	5	0	48	0	
0.01017	767	110	267	110	5	0	48	0	
0.01018	767	110	267	110	5	0	48	0	
0.01019	767	110	267	110	5	0	48	0	
0.0102	767	110	267	110	5	0	48	0	
0.01021	767	110	267	110	5	0	48	0	
0.01022	767	110	267	110	5	0	48	0	
0.01023	767	109	267	109	5	0	47	0	
0.01024	767	109	267	109	5	0	47	0	
0.01025	766	110	266	110	5	0	47	0	
0.01026	766	110	266	110	5	0	47	0	
0.01027	765	111	265	111	5	0	47	0	
0.01028	765	110	265	110	4	0	47	0	
0.01029	764	111	264	111	5	0	47	0	
0.0103	764	111	264	111	5	0	47	0	
0.01031	764	111	264	111	5	0	47	0	
0.01032	763	112	263	112	5	0	47	0	
0.01033	763	112	263	112	5	0	47	0	
0.01034	763	112	263	112	5	0	47	0	
0.01035	763	112	263	112	5	0	47	0	
0.01036	763	112	263	112	5	0	47	0	
0.01037	763	112	263	112	5	0	47	0	
0.01038	763	112	263	112	5	0	47	0	
0.01039	763	112	263	112	5	0	47	0	
0.0104	763	112	263	112	5	0	47	0	
0.01041	763	112	263	112	5	0	47	0	
0.01042	763	112	263	112	5	0	47	0	
0.01043	762	113	262	113	5	0	47	0	
0.01044	762	112	262	112	4	0	47	0	
0.01045	762	112	262	112	4	0	47	0	
0.01046	762	112	262	112	4	0	47	0	
0.01047	762	112	262	112	4	0	47	0	
0.01048	762	112	262	112	4	0	47	0	
0.01049	762	112	262	112	4	0	47	0	
0.0105	762	112	262	112	4	0	47	0	
0.01051	762	112	262	112	4	0	47	0	
0.01052	762	112	262	112	4	0	47	0	
0.01053	761	113	261	113	4	0	47	0	
0.01054	760	114	260	114	4	0	47	0	
0.01055	760	114	260	114	4	0	47	0	
0.01056	760	114	260	114	4	0	47	0	
0.01057	759	115	259	115	4	0	47	0	
0.01058	759	115	259	115	4	0	47	0	
0.01059	759	116	259	116	5	0	47	0	
0.0106	758	117	258	117	5	0	47	0	
0.01061	758	117	258	117	5	0	47	0	
0.01062	758	117	258	117	5	0	47	0	
0.01063	758	117	258	117	5	0	47	0	
0.01064	758	117	258	117	5	0	47	0	
0.01065	758	117	258	117	5	0	47	0	
0.01066	758	117	258	117	5	0	47	0	
0.01067	758	117	258	117	5	0	47	0	
0.01068	758	117	258	117	5	0	47	0	
0.01069	758	117	258	117	5	0	47	0	
0.0107	758	117	258	117	5	0	47	0	
0.01071	758	117	258	117	4	0	47	0	
0.01072	758	117	258	117	4	0	47	0	
0.01073	758	117	258	117	4	0	47	0	
0.01074	758	117	258	117	4	0	47	0	
0.01075	758	117	258	117	4	0	47	0	
0.01076	759	117	258	118	4	1	47	0	
0.01077	759	117	258	118	4	1	47	0	
0.01078	759	117	258	118	4	1	47	0	
0.01079	759	117	258	118	4	1	47	0	
0.0108	759	117	258	118	4	1	47	0	
0.01081	759	117	258	118	4	1	47	0	
0.01082	759	117	258	118	4	1	47	0	
0.01083	759	117	258	118	4	1	47	0	
0.01084	759	117	258	118	4	1	47	0	
0.01085	758	118	257	119	4	1	47	0	
0.01086	756	120	255	121	4	1	47	0	
0.01087	756	120	255	121	4	1	47	0	
0.01088	755	120	255	120	4	0	47	0	
0.01089	755	120	255	120	4	0	47	0	
0.0109	755	121	255	121	4	0	48	0	
0.01091	755	121	255	121	4	0	48	0	
0.01092	754	122	254	122	4	0	48	0	
0.01093	754	122	254	122	4	0	48	0	
0.01094	754	122	254	122	4	0	48	0	
0.01095	754	122	254	122	4	0	48	0	
0.01096	754	122	254	122	4	0	48	0	
0.01097	754	122	254	122	4	0	48	0	
0.01098	754	122	254	122	4	0	48	0	
0.01099	754	122	254	122	4	0	48	0	
0.011	754	122	254	122	4	0	48	0	
0.01101	753	123	253	123	4	0	48	0	
0.01102	752	124	252	124	4	0	48	0	
0.01103	752	124	252	124	4	0	48	0	
0.01104	752	124	252	124	4	0	48	0	
0.01105	752	124	252	124	4	0	48	0	
0.01106	752	124	252	124	4	0	48	0	
0.01107	751	124	251	124	4	0	47	0	
0.01108	752	125	251	126	5	0	47	1	
0.01109	752	125	251	126	5	0	47	1	
0.0111	752	125	251	126	5	0	47	1	
0.01111	751	126	250	127	5	0	47	1	
0.01112	751	126	250	127	5	0	47	1	
0.01113	751	126	250	127	5	0	47	1	
0.01114	751	126	250	127	5	0	47	1	
0.01115	751	126	250	127	5	0	47	1	
0.01116	752	126	250	128	5	1	47	1	
0.01117	752	126	250	128	5	1	47	1	
0.01118	753	126	250	129	5	1	47	2	
0.01119	753	126	250	129	5	1	47	2	
0.0112	753	126	250	129	5	1	47	2	
0.01121	753	126	250	129	5	1	47	2	
0.01122	753	126	250	129	5	1	47	2	
0.01123	753	126	250	129	5	1	47	2	
0.01124	753	126	250	129	5	1	47	2	
0.01125	753	126	250	129	5	1	47	2	
0.01126	752	126	250	128	5	1	47	1	
0.01127	752	126	250	128	5	1	46	1	
0.01128	752	126	250	128	5	1	46	1	
0.01129	752	126	250	128	5	1	46	1	
0.0113	752	126	250	128	5	1	46	1	
0.01131	752	126	250	128	5	1	46	1	
0.01132	752	126	250	128	5	1	46	1	
0.01133	752	126	250	128	5	1	46	1	
0.01134	752	126	250	128	5	1	46	1	
0.01135	752	126	250	128	5	1	46	1	
0.01136	752	127	250	129	6	1	46	1	
0.01137	752	127	250	129	6	1	46	1	
0.01138	752	127	250	129	6	1	46	1	
0.01139	752	127	250	129	6	1	46	1	
0.0114	751	128	249	130	6	1	46	1	
0.01141	751	128	249	130	6	1	46	1	
0.01142	751	128	249	130	6	1	46	1	
0.01143	751	128	249	130	6	1	46	1	
0.01144	751	128	249	130	6	1	46	1	
0.01145	751	128	249	130	6	1	46	1	
0.01146	750	129	248	131	6	1	46	1	
0.01147	749	130	247	132	6	1	46	1	
0.01148	749	130	247	132	6	1	46	1	
0.01149	749	130	247	132	6	1	46	1	
0.0115	747	131	246	132	6	1	46	0	
0.01151	747	130	246	131	6	1	45	0	
0.01152	748	129	247	130	6	1	45	0	
0.01153	748	130	247	131	6	1	46	0	
0.01154	748	130	247	131	6	1	46	0	
0.01155	748	130	247	131	6	1	46	0	
0.01156	747	131	246	132	6	1	46	0	
0.01157	747	130	246	131	5	1	46	0	
0.01158	746	131	245	132	5	1	46	0	
0.01159	746	131	245	132	5	1	46	0	
0.0116	746	131	245	132	5	1	45	0	
0.01161	745	131	245	131	5	0	45	0	
0.01162	745	131	245	131	5	0	45	0	
0.01163	745	131	245	131	4	0	46	0	
0.01164	745	131	245	131	4	0	46	0	
0.01165	745	131	245	131	4	0	46	0	
0.01166	746	130	246	130	4	0	46	0	
0.01167	746	130	246	130	4	0	46	0	
0.01168	745	131	245	131	4	0	46	0	
0.01169	744	131	244	131	3	0	46	0	
0.0117	744	131	244	131	3	0	46	0	
0.01171	745	130	245	130	3	0	46	0	
0.01172	745	130	245	130	3	0	46	0	
0.01173	745	131	245	131	3	0	47	0	
0.01174	745	131	245	131	3	0	47	0	
0.01175	744	132	244	132	3	0	47	0	
0.01176	744	132	244	132	3	0	47	0	
0.01177	744	132	244	132	3	0	47	0	
0.01178	744	132	244	132	3	0	47	0	
0.01179	744	132	244	132	3	0	47	0	
0.0118	745	132	244	132	3	0	47	0	
0.01181	745	132	244	132	3	0	47	0	
0.01182	745	132	244	132	3	0	47	0	
0.01183	745	132	244	132	3	0	47	0	
0.01184	744	132	243	132	2	0	47	0	
0.01185	744	132	243	132	2	0	47	0	
0.01186	744	132	243	132	2	0	47	0	
0.01187	743	132	242	132	1	0	47	0	
0.01188	742	132	242	132	1	0	47	0	
0.01189	742	132	242	132	2	0	47	0	
0.0119	741	133	241	133	2	0	47	0	
0.01191	741	133	241	133	2	0	47	0	
0.01192	741	133	241	133	2	0	47	0	
0.01193	741	133	241	133	2	0	47	0	
0.01194	741	133	241	133	2	0	47	0	
0.01195	741	133	241	133	2	0	47	0	
0.01196	742	133	241	134	2	1	47	0	
0.01197	742	133	241	134	2	1	47	0	
0.01198	742	133	241	134	2	1	47	0	
0.01199	742	133	241	134	2	1	47	0	
0.012	742	133	241	134	2	1	47	0	
0.01201	742	133	241	134	2	1	47	0	
0.01202	742	133	241	134	2	1	47	0	
0.01203	742	132	241	133	2	1	46	0	
0.01204	742	132	241	133	2	1	46	0	
0.01205	742	132	241	133	2	1	46	0	
0.01206	742	132	241	133	2	1	46	0	
0.01207	743	131	242	132	2	1	46	0	
0.01208	743	131	242	132	2	1	46	0	
0.01209	743	130	242	131	2	1	45	0	
0.0121	743	130	242	131	2	1	45	0	
0.01211	743	130	242	131	2	1	45	0	
0.01212	743	130	242	131	2	1	45	0	
0.01213	743	130	242	131	2	1	45	0	
0.01214	743	130	242	131	2	1	45	0	
0.01215	743	130	242	131	2	1	45	0	
0.01216	743	130	242	131	2	1	45	0	
0.01217	743	130	242	131	2	1	45	0	
0.01218	743	130	242	131	2	1	45	0	
0.01219	741	132	240	133	2	1	45	0	
0.0122	741	132	240	133	2	1	45	0	
0.01221	741	132	240	133	2	1	45	0	
0.01222	741	133	240	134	3	1	45	0	
0.01223	741	133	240	134	3	1	45	0	
0.01224	740	134	239	135	3	1	45	0	
0.01225	739	135	238	136	3	1	45	0	
0.01226	739	135	238	136	3	1	45	0	
0.01227	739	135	238	136	3	1	45	0	
0.01228	738	136	237	137	3	1	45	0	
0.01229	738	136	237	137	3	1	45	0	
0.0123	738	136	237	137	3	1	45	0	
0.01231	738	136	237	137	3	1	45	0	
0.01232	738	136	237	137	3	1	45	0	
0.01233	738	136	237	137	3	1	45	0	
0.01234	738	136	237	137	3	1	46	0	
0.01235	738	137	237	138	4	1	46	0	
0.01236	738	137	237	138	4	1	46	0	
0.01237	739	135	238	136	4	1	45	0	
0.01238	740	135	238	136	4	1	45	0	
0.01239	740	134	238	135	4	1	44	0	
0.0124	740	134	238	135	4	1	44	0	
0.01241	740	134	238	135	4	1	43	0	
0.01242	740	134	238	135	4	1	43	0	
0.01243	740	134	238	135	4	1	43	0	
0.01244	738	136	236	137	4	1	43	0	
0.01245	736	138	234	139	4	1	43	0	
0.01246	735	139	233	140	4	1	43	0	
0.01247	735	138	233	139	4	1	42	0	
0.01248	735	138	233	139	4	1	42	0	
0.01249	735	138	233	139	4	1	42	0	
0.0125	735	138	233	139	4	1	42	0	
0.01251	735	138	233	139	4	1	42	0	
0.01252	735	137	233	138	3	1	42	0	
0.01253	736	136	234	137	3	1	42	0	
0.01254	735	137	233	138	3	1	42	0	
0.01255	735	137	233	138	3	1	42	0	
0.01256	736	137	233	139	3	2	42	0	
0.01257	736	137	233	139	3	2	42	0	
0.01258	736	138	233	140	3	2	43	0	
0.01259	736	138	233	140	3	2	43	0	
0.0126	735	139	232	141	3	2	43	0	
0.01261	735	139	232	141	3	2	43	0	
0.01262	736	138	233	140	3	2	43	0	
0.01263	736	138	233	140	3	2	43	0	
